A2A,A1,hERG
0.66542625,0.7074563,0.27316147
0.48088077,0.554578,0.23293304
0.65666384,0.7041041,0.30427045
0.5901699,0.69073343,0.29293084
0.5912453,0.692725,0.37297148
0.5928888,0.5989639,0.39308292
0.5638299,0.7752049,0.37061697
0.62184554,0.736999,0.2870186
0.55672425,0.63369715,0.29394442
0.5364986,0.63128245,0.31305468
0.62532556,0.70467603,0.260787
0.6158848,0.6583876,0.3783943
0.6700401,0.7342617,0.31294817
0.6161292,0.77120465,0.4435286
0.56621754,0.6981673,0.299366
0.49311435,0.497243,0.3611411
0.70887005,0.7684959,0.31583548
0.49518758,0.50797594,0.33555746
0.6658869,0.63300776,0.37349963
0.8144282,0.85964805,0.29500806
0.6091483,0.61195344,0.24171346
0.5587048,0.5411791,0.25141162
0.47310266,0.65960336,0.3336829
0.4683727,0.47223487,0.45497137
0.59055394,0.64899796,0.30043828
0.6221502,0.61123663,0.22575492
0.49166965,0.5337374,0.40657747
0.5400059,0.58364856,0.25570494
0.5849855,0.629614,0.30839878
0.76928866,0.87508863,0.3254549
0.45669147,0.47021726,0.44152588
0.5171834,0.5352941,0.31406116
0.5052311,0.5532632,0.3602805
0.6386581,0.65140325,0.3264929
0.61823744,0.6253347,0.30630773
0.4571551,0.46712807,0.3315761
0.6435545,0.75261414,0.27501512
0.5305511,0.48510265,0.2451241
0.50397366,0.49791163,0.44786704
0.5503444,0.5107982,0.28696907
0.6816635,0.61680424,0.3187217
0.56420046,0.5816992,0.2899161
0.8803866,0.8213037,0.32014406
0.5794387,0.6421157,0.42907798
0.59245664,0.6588642,0.26885462
0.73255855,0.6687325,0.36396974
0.58571297,0.6687921,0.22146934
0.5862989,0.6445333,0.13518888
0.5101473,0.5318438,0.40372843
0.612032,0.65921444,0.38173252
0.53432786,0.47218892,0.29691565
0.5841672,0.59481907,0.28794074
0.852817,0.7607312,0.28277302
0.6712843,0.66331905,0.3111202
0.5878797,0.63567597,0.3077351
0.6456329,0.87768847,0.279566
0.77872646,0.7233621,0.38846332
0.6061303,0.67148405,0.25948095
0.6126257,0.6380515,0.3351571
0.5512853,0.6276364,0.25468743
0.6131758,0.61459786,0.2779444
0.46990848,0.46395347,0.26153868
0.6909143,0.664322,0.33438182
0.46032384,0.47380874,0.40667224
0.6056822,0.66229457,0.33765435
0.490895,0.5070996,0.2465927
0.5726324,0.6212046,0.28653753
0.5147204,0.6062603,0.30836535
0.59056914,0.61350673,0.11767328
0.66740245,0.668665,0.33870447
0.6052625,0.64211285,0.26320273
0.81648034,0.7229511,0.26857722
0.6766836,0.66154236,0.32761276
0.5793209,0.67294914,0.3098042
0.49814597,0.49663818,0.31681883
0.51867175,0.57596666,0.30515105
0.64110845,0.6119368,0.28972435
0.4935498,0.4916594,0.34581238
0.47929016,0.4953052,0.29360837
0.6121771,0.62540627,0.33914083
0.49450076,0.54310215,0.4011467
0.45445868,0.46428138,0.4325276
0.46318504,0.5172242,0.24149793
0.511458,0.48204148,0.4347725
0.6244454,0.51871103,0.260952
0.571324,0.69358635,0.42687196
0.60810375,0.6141076,0.325536
0.6432989,0.7342603,0.2970637
0.52440023,0.5223467,0.40171117
0.5386718,0.58620393,0.26822978
0.5727849,0.6793296,0.36281765
0.56724674,0.62537974,0.26983857
0.49881625,0.47119993,0.41287136
0.589257,0.6795736,0.31572676
0.51514685,0.5838686,0.28883535
0.45471135,0.46903846,0.31790084
0.58054143,0.6077858,0.40078318
0.5477256,0.56601846,0.41205764
0.5087843,0.6340761,0.2453717
0.5050435,0.5435275,0.4233784
0.62857866,0.65451455,0.24974483
0.4730977,0.496001,0.28818744
0.71585745,0.684619,0.28307462
0.6230803,0.7377472,0.35518622
0.6175402,0.66065586,0.26512766
0.6361654,0.63996404,0.31081277
0.6838791,0.66139245,0.28426552
0.9389438,0.75033534,0.34708112
0.49414352,0.55492324,0.27934146
0.54930943,0.5653014,0.25151104
0.70262706,0.70396584,0.37107283
0.73009276,0.8102062,0.25909758
0.5141796,0.50233024,0.40775746
0.47711024,0.48339337,0.2510295
0.7729894,0.78280777,0.29172963
0.55513227,0.53543496,0.35275036
0.6721086,0.725513,0.29853672
0.59600246,0.6541129,0.45917368
0.668551,0.6763247,0.27936596
0.5051775,0.57963437,0.28516483
0.6085201,0.905082,0.24210685
0.531421,0.5580472,0.3707397
0.574424,0.64893496,0.36797118
0.7071008,0.627236,0.33419567
0.5390597,0.52139765,0.25398636
0.45465225,0.47506353,0.12869269
0.5254145,0.5719615,0.39672726
0.47855946,0.5405624,0.36206907
0.86816216,0.50277907,0.34947824
0.565601,0.62447226,0.29849875
0.48760602,0.49283874,0.28626424
0.61138564,0.6409091,0.3399837
0.70083636,0.6956546,0.26771146
0.5410269,0.60835207,0.26732522
0.64221686,0.7018653,0.33899778
0.60040426,0.5763066,0.30431694
0.5878508,0.5539609,0.4454655
0.46871722,0.5513554,0.34429383
0.6172277,0.8344581,0.39294636
0.5106712,0.49375904,0.25693828
0.68230104,0.690904,0.21520865
0.63849247,0.6396763,0.3333683
0.45699206,0.47121513,0.3408181
0.46125507,0.51983917,0.3899365
0.6560274,0.67700684,0.28470844
0.71366596,0.65860516,0.2555197
0.55327564,0.6087435,0.3458014
0.7327019,0.6954999,0.40386748
0.6388088,0.6234867,0.2463432
0.61774534,0.6429489,0.272534
0.5392722,0.5085638,0.41272855
0.59620345,0.58279276,0.28353482
0.4830456,0.5095957,0.35943913
0.6195503,0.6371529,0.3427338
0.4675707,0.8930604,0.39082122
0.5238237,0.59648585,0.3858146
0.47237548,0.47497565,0.45609462
0.45516896,0.46776626,0.37726408
0.5419587,0.5713951,0.31275123
0.59143424,0.6588719,0.30567342
0.78800267,0.68952745,0.3036707
0.5492232,0.67116994,0.34881622
0.47111028,0.47365695,0.23129255
0.82110727,0.57967246,0.24160308
0.63873726,0.6846324,0.28006893
0.5864205,0.62408614,0.35183245
0.5761786,0.58233225,0.3183233
0.46086344,0.4701639,0.45710725
0.6005009,0.58711374,0.25667697
0.5581939,0.6326199,0.23693633
0.635267,0.67081386,0.2944619
0.5469485,0.57151914,0.21307242
0.53783244,0.6922995,0.3801229
0.5295466,0.5478899,0.23008323
0.6348221,0.64737684,0.31118268
0.62577945,0.660332,0.19797373
0.61342496,0.6588938,0.2818442
0.61750174,0.73729354,0.2812786
0.6493294,0.6554778,0.30557132
0.6781508,0.6831259,0.29409957
0.57547617,0.63956064,0.26961744
0.6746347,0.63629705,0.2787528
0.712327,0.8226382,0.42997557
0.5452674,0.6049825,0.15395033
0.6389981,0.6317436,0.31933308
0.56649894,0.59436315,0.2139026
0.7373221,0.7480181,0.31731683
0.59405327,0.59767133,0.31790912
0.5858838,0.6021938,0.34900331
0.6510316,0.70888114,0.31907082
0.60026634,0.6466682,0.25863498
0.78494316,0.93605226,0.29887313
0.58466196,0.58090204,0.37619483
0.5974148,0.6241435,0.21286798
0.62644875,0.684061,0.27825516
0.5920531,0.5252052,0.40073568
0.80790037,0.7774171,0.25103855
0.65711486,0.6931974,0.37311393
0.6660361,0.7013494,0.26382393
0.64512455,0.58919674,0.21886557
0.55771905,0.5902585,0.4372642
0.6698005,0.6959046,0.18207705
0.5824028,0.59822255,0.27831584
0.51927465,0.51067924,0.24232638
0.5265415,0.51477563,0.35607028
0.6978018,0.6725193,0.33357656
0.61979884,0.63608056,0.28170526
0.5734827,0.67546445,0.4063545
0.48163295,0.544627,0.29807985
0.6153673,0.76156217,0.33538532
0.62861013,0.66072327,0.3028075
0.8801403,0.73450094,0.30350924
0.78588057,0.7114243,0.43784726
0.67540276,0.7211232,0.34768063
0.6109247,0.67648506,0.30593628
0.5572341,0.5867258,0.23329282
0.48435226,0.5587799,0.38961285
0.50909686,0.52266335,0.27240217
0.4601623,0.47202614,0.3558306
0.66008043,0.72966874,0.34120739
0.6133209,0.62026036,0.38599294
0.64298284,0.57315034,0.24115872
0.61272526,0.6097865,0.2523892
0.6632228,0.71730053,0.29607266
0.6452174,0.61729294,0.23932445
0.52639544,0.72468823,0.3068177
0.58805174,0.5614584,0.23016852
0.50090057,0.49628526,0.4085623
0.48921952,0.5132496,0.30993563
0.4894405,0.4979674,0.42584956
0.57853144,0.4828622,0.36660737
0.47685206,0.5232435,0.0
0.5046723,0.520507,0.24431336
0.69480985,0.63114166,0.276143
0.5904694,0.66892606,0.29646993
0.6568272,0.714925,0.2200821
0.6204053,0.54570407,0.41783994
0.6943937,0.70341676,0.34027827
0.5750875,0.54787797,0.25075614
0.48051867,0.46580988,0.3298378
0.49318984,0.49991146,0.32647693
0.5784574,0.58849204,0.26152402
0.6047495,0.672187,0.27330667
0.7237717,0.67480075,0.3784321
0.62638175,0.64139956,0.4311452
0.58704185,0.57136565,0.30717278
0.6414927,0.6800316,0.2880171
0.4784945,0.529404,0.2942186
0.60859936,0.6502045,0.26168674
0.94280434,0.85264707,0.35375774
0.5963014,0.68716645,0.19919038
0.45439884,0.46672887,0.37862372
0.618048,0.64134675,0.29719913
0.6497421,0.68782884,0.34840596
0.6217607,0.6206622,0.37895703
0.5436198,0.5019825,0.28947175
0.63028276,0.66542816,0.34159124
0.8069442,0.67102975,0.31379253
0.4692911,0.51284593,0.33158386
0.52935684,0.521127,0.2826041
0.51596963,0.6326294,0.2503332
0.5752349,0.56387466,0.35226953
0.7049082,0.72664905,0.35510004
0.6221445,0.68036896,0.3052178
0.46254557,0.50198245,0.3387859
0.5640258,0.5826951,0.38773268
0.56580055,0.6007417,0.24024099
0.59474856,0.5504453,0.36616665
0.61239666,0.65176576,0.29133332
0.5954545,0.76933074,0.33443362
0.58208895,0.677863,0.2628463
0.5106001,0.6364918,0.420933
0.45719206,0.4735494,0.3762445
0.6392655,0.77135324,0.34151816
0.58991665,0.64515334,0.30124575
0.58576393,0.6495452,0.3439898
0.60201067,0.54069227,0.29217696
0.46129295,0.501636,0.3400684
0.49657518,0.49683547,0.28706938
0.5790177,0.6229977,0.28324133
0.6186988,0.62032884,0.25880325
0.5089219,0.5560915,0.16013795
0.4674264,0.49192643,0.0
0.590079,0.67305475,0.30115175
0.52193826,0.5502288,0.23193365
0.53710926,0.7635747,0.3693813
0.6399056,0.6942216,0.21771401
0.525865,0.55918115,0.19627637
0.49507117,0.5238877,0.26823217
0.6006135,0.55976987,0.19039965
0.4808038,0.5638251,0.25777406
0.67208534,0.47240755,0.27764797
0.89906704,0.78070384,0.39607614
0.6509941,0.7020891,0.37758392
0.53167593,0.6066308,0.33103013
0.5230683,0.5193084,0.32471395
0.5326352,0.53749126,0.20253402
0.49659166,0.4916087,0.32825208
0.61197066,0.62954146,0.34283143
0.6327685,0.7004233,0.2680248
0.4535992,0.46743718,0.37137276
0.5114181,0.53474706,0.28056973
0.48347706,0.4802887,0.27463984
0.65764034,0.64392406,0.2794525
0.6463114,0.64288074,0.270804
0.56610376,0.6408693,0.27553552
0.5803432,0.55795693,0.3571784
0.5868061,0.65622616,0.24650544
0.46820152,0.5377239,0.2388742
0.59379405,0.57480574,0.28132838
0.7748791,0.84588313,0.29106724
0.50860935,0.54247594,0.3716551
0.9669973,0.7935102,0.3246116
0.59065557,0.70388067,0.306013
0.84113204,0.7999575,0.3276425
0.5113434,0.57676136,0.34437132
0.54881674,0.5670958,0.28649473
0.502259,0.54514664,0.38834465
0.7773744,0.7087434,0.3260966
0.4947712,0.49019605,0.2090041
0.795293,0.754732,0.28641534
0.5613621,0.6011756,0.23392826
0.6028546,0.55864626,0.18430215
0.63736504,0.65029967,0.34348685
0.54912275,0.5549785,0.19382983
0.4742184,0.5794283,0.25941354
0.711528,0.6081455,0.23519021
0.55034333,0.6035843,0.28352165
0.6173267,0.63586223,0.30937445
0.7110744,0.78235376,0.25697106
0.56998783,0.66176015,0.32645607
0.45593163,0.46411392,0.45192236
0.586223,0.61738664,0.29939324
0.5854532,0.62445456,0.22925109
0.5868455,0.60012525,0.31523204
0.48763806,0.51461345,0.2407375
0.47568336,0.5087985,0.29248416
0.46248052,0.4785672,0.24589723
0.64399457,0.7051825,0.30598563
0.7189081,0.7082509,0.37083453
0.6159803,0.6388677,0.27195686
0.4541085,0.46561888,0.30727172
0.4774494,0.48086935,0.3348016
0.5305524,0.50095606,0.31731206
0.4583214,0.4786685,0.24523365
0.48308107,0.5283571,0.3500722
0.664811,0.6938704,0.30426812
0.83144724,0.7791563,0.3214752
0.7206849,0.7101323,0.29578882
0.5136138,0.53845364,0.2482723
0.6247887,0.68419147,0.3872549
0.59826237,0.5772482,0.3200938
0.54390156,0.62147635,0.36361092
0.55851954,0.62798667,0.32891572
0.50303066,0.5197431,0.38076043
0.49408975,0.50465655,0.28241616
0.68227726,0.68468255,0.31668687
0.63987964,0.6758181,0.3312937
0.53111404,0.4907029,0.25228494
0.5024651,0.49587524,0.19378036
0.5698324,0.61249876,0.27393287
0.6321827,0.6377557,0.27823514
0.5268054,0.58986866,0.26376146
0.5183936,0.7144536,0.26568604
0.6420792,0.68984765,0.3632849
0.5131222,0.52721584,0.34787613
0.56136703,0.6648152,0.30479032
0.6148811,0.6188728,0.44598514
0.7344264,0.7357849,0.40318435
0.62833047,0.80994016,0.3867069
0.7757104,0.8374406,0.31638736
0.45772216,0.4788906,0.36318284
0.5286733,0.6161697,0.37753558
0.6080635,0.57349277,0.36995167
0.7965916,0.806499,0.2866752
0.93853354,0.85475516,0.32562095
0.5975293,0.6178301,0.27430278
0.56741464,0.5480267,0.30847615
0.524993,0.49998072,0.3832339
0.54768896,0.61363775,0.25268948
0.5052833,0.4864289,0.29535776
0.6635493,0.590587,0.26770407
0.6581445,0.6942178,0.2827294
0.65428096,0.5830761,0.3714698
0.61712813,0.552603,0.3540098
0.5029939,0.48858142,0.42490143
0.6584224,0.64630324,0.32168728
0.6599763,0.6669563,0.32890397
0.58188784,0.6248732,0.23914051
0.48684433,0.5524751,0.37858462
0.5801269,0.63180834,0.30700237
0.62289196,0.64436805,0.3560434
0.6664848,0.6446826,0.34803146
0.49001443,0.5324633,0.19697845
0.74375,0.71996266,0.29791033
0.71466863,0.7150078,0.4217962
0.6519852,0.7100494,0.33400178
0.67726094,0.70702726,0.20881444
0.5912091,0.641936,0.2621209
0.48326746,0.57232946,0.14885676
0.82881564,0.63840955,0.35466212
0.7375731,0.62206936,0.3464417
0.48742446,0.547402,0.2891422
0.64601773,0.64006585,0.32495648
0.6582118,0.62596285,0.2872377
0.5426576,0.59653366,0.42402244
0.63379306,0.6905746,0.35851473
0.5641632,0.58801615,0.25811505
0.61879295,0.8125649,0.37288302
0.48886248,0.48323408,0.3954637
0.6744851,0.66179806,0.31294876
0.51347905,0.53908664,0.252635
0.5912975,0.6628156,0.2896557
0.60437834,0.513675,0.27316332
0.6413321,0.6987145,0.28091443
0.5037182,0.5095214,0.39527428
0.48148614,0.50956726,0.3694659
0.5768134,0.66441345,0.4528458
0.49152336,0.5688968,0.34923625
0.45383218,0.46411625,0.43856615
0.54653805,0.5650023,0.3787548
0.57844204,0.63730836,0.35805005
0.6210019,0.5311251,0.34953207
0.5929229,0.6221155,0.22850823
0.6225497,0.6977345,0.32922536
0.62221223,0.6700212,0.2324782
0.5761881,0.51312214,0.3071558
0.8133839,0.6551448,0.38721794
0.6256387,0.6921283,0.2783342
0.6787852,0.7063848,0.40699488
0.6471706,0.6603051,0.24301755
0.5938274,0.6109189,0.24507421
0.5922487,0.62419677,0.29276145
0.61535877,0.63589126,0.22217947
0.65497535,0.64024395,0.31771713
0.582661,0.57389855,0.3754015
0.613164,0.6063573,0.3239081
0.7200928,0.81431544,0.4193024
0.6464897,0.7914296,0.4187271
0.4549261,0.47149125,0.35660416
0.6501137,0.69447905,0.30270576
0.49741924,0.53666395,0.3298185
0.61343414,0.63729334,0.2943964
0.48868307,0.50109994,0.22848272
0.5966047,0.597243,0.35669774
0.58509904,0.61711353,0.37307286
0.61912924,0.750199,0.28805
0.56134385,0.6337548,0.21509999
0.5865167,0.6081967,0.2116549
0.5396857,0.55948997,0.28871948
0.66484344,0.7524448,0.34038597
0.7149803,0.86122787,0.34845418
0.6221903,0.6565144,0.2672047
0.61631954,0.6606786,0.36685896
0.5202311,0.5103335,0.3368203
0.71614695,0.7502085,0.29943413
0.49689567,0.506266,0.35477698
0.52626973,0.8511424,0.38611674
0.5288399,0.53257346,0.3589108
0.5555867,0.53145576,0.37855077
0.69695777,0.7204659,0.37725437
0.49164858,0.5245195,0.40894538
0.6777273,0.7011603,0.32379365
0.5459624,0.6337018,0.2845574
0.6015379,0.62550914,0.20252138
0.6783971,0.7153269,0.35287702
0.7928701,0.7029959,0.25440437
0.6411762,0.7879707,0.21728086
0.59312713,0.70014477,0.33304513
0.58612186,0.5714972,0.2831722
0.5411101,0.6033235,0.31465644
0.7222828,0.80175996,0.33690673
0.59710497,0.63999784,0.19515842
0.4905061,0.5890821,0.22963303
0.7056525,0.62172943,0.32558376
0.5722155,0.5752953,0.26954788
0.67518604,0.71873444,0.30873615
0.67624086,0.8079493,0.28130955
0.71800184,0.701593,0.32365656
0.48459697,0.4856782,0.3444388
0.55873334,0.56664026,0.23274654
0.66093767,0.59982437,0.33371896
0.6424357,0.68113387,0.3721813
0.6188683,0.74111736,0.2820341
0.6368555,0.63056505,0.3600676
0.6587476,0.582912,0.27682185
0.531635,0.5542878,0.25130695
0.58265316,0.5859818,0.33981657
0.5805945,0.6548555,0.3440103
0.56067353,0.61847854,0.40521526
0.6645962,0.6550739,0.33410937
0.4815013,0.6091557,0.26932818
0.53796893,0.5412463,0.24655539
0.6264422,0.66093546,0.3360505
0.4828481,0.6705291,0.36981136
0.45952976,0.47383577,0.3173722
0.467154,0.47428468,0.30967247
0.5580123,0.6528746,0.22171497
0.56507057,0.61586577,0.31454122
0.7282032,0.8003032,0.3582253
0.46830338,0.50969315,0.3610195
0.60106236,0.62877375,0.20075709
0.624333,0.54716426,0.4270885
0.6426481,0.64093995,0.2884205
0.48878315,0.48390043,0.4218169
0.47954574,0.47508538,0.4418313
0.52676755,0.58495414,0.25785923
0.5385936,0.6095891,0.3197723
0.6758189,0.4656116,0.29066634
0.8020241,0.7319827,0.24427438
0.7173214,0.6915101,0.31082284
0.5937142,0.6605889,0.43010926
0.6840644,0.6877652,0.2753343
0.47722176,0.54280555,0.3199001
0.9661467,0.8861862,0.31694055
0.5520774,0.53767973,0.2504328
0.5861924,0.60563713,0.1376127
0.4836608,0.47571972,0.40423065
0.5797045,0.5801403,0.2237373
0.5048517,0.575774,0.33214206
0.5307424,0.5818286,0.19853765
0.59438854,0.6413001,0.22453552
0.578847,0.6489616,0.3386109
0.470825,0.51253337,0.1976307
0.47569978,0.48268288,0.3965426
0.5578289,0.71981704,0.3377989
0.47652254,0.63157356,0.28357
0.6332042,0.6668081,0.29228204
0.6198976,0.6935016,0.2736143
0.54053944,0.6583971,0.18987179
0.4595693,0.4729244,0.35092843
0.57239014,0.68531674,0.34756058
0.67083585,0.6776055,0.30253577
0.72795284,0.6906007,0.31751233
0.64026403,0.6765055,0.2508067
0.5340606,0.52131045,0.4204533
0.6491576,0.6610147,0.32493937
0.5509905,0.4925395,0.38274473
0.4795625,0.4774084,0.39683616
0.620209,0.68582445,0.3530813
0.613081,0.6644682,0.38201678
0.6508187,0.6896718,0.3540671
0.65672725,0.8153203,0.23149729
0.60611767,0.533967,0.23784465
0.6755285,0.9942054,0.41820127
0.6083683,0.74483544,0.4311875
0.54652727,0.5213489,0.2531132
0.62025946,0.6404218,0.2551456
0.58959776,0.6744152,0.32703334
0.6552837,0.66367537,0.27163064
0.5325284,0.5620987,0.24166435
0.5346958,0.5547496,0.37071073
0.5142111,0.54868275,0.22542769
0.67226267,0.6436866,0.29500544
0.68218786,0.6731502,0.3791061
0.63658,0.6610574,0.34324783
0.5828331,0.6441395,0.338571
0.6573005,0.6725863,0.28579956
0.585461,0.5598977,0.27193117
0.5341571,0.5309387,0.41348726
0.56170434,0.6387563,0.27590758
0.56957084,0.60992986,0.33104616
0.587671,0.64363366,0.26404256
0.7224767,0.718784,0.28994322
0.6483153,0.666472,0.27108926
0.70875984,0.63544273,0.2874971
0.9670614,0.9379471,0.26357347
0.7170884,0.6903796,0.34953582
0.7234594,0.9147011,0.31007105
0.6016255,0.7704078,0.20738107
0.506265,0.5820396,0.29055095
0.6069392,0.7983111,0.24951577
0.45508578,0.47518602,0.35446095
0.48325825,0.52718765,0.26179194
0.54822004,0.59660757,0.12932056
0.4816248,0.5536354,0.42508388
0.6448264,0.6509913,0.37777448
0.46751592,0.4761276,0.35287845
0.5924632,0.63286024,0.34215188
0.5890143,0.6569603,0.33402538
0.5784405,0.62814045,0.30325484
0.52546656,0.50967973,0.19193143
0.5571923,0.47915372,0.38181305
0.4988483,0.53367805,0.38360614
0.46751136,0.47673267,0.3544808
0.60978407,0.584731,0.2526459
0.61649156,0.678421,0.36429048
0.48450112,0.51066697,0.39096344
0.7380279,0.688825,0.28040642
0.86151296,0.7877906,0.30709773
0.66785264,0.73455966,0.27986348
0.7851299,0.84383935,0.2846262
0.57485795,0.6526622,0.28693783
0.60020345,0.60098606,0.34304136
0.5385034,0.5197946,0.26915604
0.62761575,0.5339458,0.30018395
0.59135556,0.61955106,0.29224783
0.5373256,0.52691877,0.4403473
0.47263893,0.5433606,0.27141857
0.454297,0.47130576,0.4272018
0.57848585,0.64812887,0.44047284
0.5517745,0.538864,0.23660254
0.50333965,0.50910264,0.18090391
0.6247248,0.6528411,0.24559993
0.6027197,0.6519796,0.2627319
0.7324089,0.82303274,0.38318586
0.6273912,0.5733467,0.32128334
0.586411,0.59674346,0.2649454
0.60826874,0.66538703,0.27008706
0.75131446,0.69979,0.32239532
0.6243189,0.6406652,0.299596
0.52656615,0.49224007,0.44503504
0.49279335,0.5280213,0.35812688
0.53622794,0.5921593,0.20863962
0.60853004,0.5300078,0.27913165
0.5647548,0.5700501,0.3540858
0.5276518,0.5634178,0.34951192
0.45732442,0.46395347,0.44552243
0.53637975,0.68372136,0.39637262
0.5757732,0.6040208,0.23961288
0.4668057,0.5156628,0.14550233
0.6834116,0.6922434,0.34076923
0.46691248,0.50007045,0.19277269
0.70053583,0.70104665,0.35888344
0.5446065,0.5921161,0.32196796
0.6041703,0.5928909,0.17235953
0.4576517,0.4675494,0.35957193
0.6462585,0.65455574,0.37274134
0.90992004,0.7047223,0.19256407
0.5207848,0.5452371,0.29885215
0.6437085,0.6544297,0.29313976
0.6636754,0.6513182,0.25619495
0.77116555,0.67838633,0.22065121
0.79981214,0.702343,0.35598022
0.5993255,0.6753617,0.29859036
0.4718017,0.47557303,0.32837176
0.7809031,0.7324955,0.37373006
0.85578513,0.66721797,0.2651462
0.48683408,0.5502565,0.36486107
0.7087642,0.83355445,0.36972642
0.4992552,0.54934627,0.33108532
0.6380821,0.63666946,0.3114637
0.7096936,0.7087558,0.29207015
0.7413871,0.6771115,0.28616458
0.66457784,0.72935647,0.26936102
0.68218607,0.5864345,0.35912603
0.6110246,0.76136494,0.3130567
0.6493999,0.6442499,0.25722063
0.6504358,0.6318667,0.38970882
0.4816129,0.4880591,0.35794026
0.6288116,0.6491798,0.28979397
0.4808966,0.48730156,0.1451739
0.54588455,0.5467981,0.2832086
0.59579545,0.6000698,0.28254038
0.880015,0.7808215,0.31235665
0.67220646,0.65170753,0.31915212
0.48186186,0.49896365,0.31860942
0.6813469,0.70356065,0.18981248
0.6018955,0.59852296,0.30449235
0.48631543,0.49600583,0.27056187
0.46266022,0.48683408,0.2846877
0.4723945,0.6023138,0.3312617
0.57617205,0.5119585,0.3322631
0.61994064,0.69184554,0.288395
0.58753765,0.6970551,0.28540832
0.6264212,0.6401312,0.38372672
0.5478038,0.5143111,0.30076736
0.48644602,0.4719093,0.3133245
0.51332045,0.57219905,0.27903974
0.5863955,0.62097484,0.41429496
0.5105087,0.6101385,0.39449793
0.63042283,0.683036,0.3314994
0.66253763,0.6946387,0.3262775
0.679136,0.6519886,0.29650593
0.740288,0.78616375,0.30613458
0.4625765,0.6109338,0.24827248
0.6163867,0.6945281,0.269821
0.5946246,0.74321586,0.34461445
0.6587677,0.6611697,0.34270275
0.5628784,0.52734095,0.25684166
0.6642874,0.629011,0.37126642
0.6138381,0.60110176,0.41158795
0.62200916,0.6301031,0.336824
0.5407765,0.6694246,0.37593645
0.50463486,0.58413684,0.20167172
0.47855166,0.4806709,0.30746752
0.6206548,0.671984,0.3038274
0.5561231,0.63835776,0.2946599
0.59511644,0.6564654,0.21967524
0.57441586,0.53436714,0.31962353
0.5209677,0.5006717,0.29968297
0.7951984,0.7478284,0.3534215
0.62347573,0.65298855,0.32897532
0.53563446,0.5698693,0.287754
0.5492119,0.47647342,0.30146807
0.5003599,0.50849605,0.36615878
0.5764227,0.6268117,0.25908566
0.62498087,0.6551342,0.21055418
0.6637825,0.6537192,0.40318638
0.46269956,0.4742213,0.31345814
0.51063436,0.49811843,0.43399328
0.61935395,0.6402156,0.2926597
0.6024176,0.59698135,0.23566878
0.5618696,0.6274725,0.28777832
0.6315094,0.659619,0.272713
0.5316617,0.54283065,0.30757833
0.56250596,0.6299818,0.2950198
0.63142216,0.60883325,0.3265003
0.6409068,0.6716705,0.2732367
0.61164683,0.6235678,0.23388797
0.47153354,0.56165147,0.16358984
0.5353965,0.49463508,0.31712216
0.564002,0.645992,0.407789
0.7035514,0.7484271,0.39121485
0.51102865,0.5329596,0.30675638
0.6254943,0.6822466,0.40201753
0.5804226,0.5940811,0.1724444
0.4590642,0.4686988,0.26102644
0.49210113,0.5965098,0.2405628
0.54365295,0.5572669,0.28819472
0.5784951,0.6123469,0.209683
0.5917128,0.63719195,0.334208
0.6586565,0.6570423,0.23579848
0.5654344,0.6231497,0.23200548
0.6016602,0.66486776,0.27989817
0.5364456,0.51668346,0.2433002
0.5314299,0.5688853,0.2158938
0.56824225,0.6311757,0.33029306
0.6394938,0.63709366,0.2673459
0.5784833,0.6122581,0.20547068
0.52344924,0.49453157,0.16779584
0.60656023,0.7181067,0.29597765
0.6581421,0.7107988,0.35992795
0.47374734,0.47223955,0.23707318
0.5727162,0.5942099,0.27754867
0.6405757,0.69845927,0.30615497
0.67646366,0.73645824,0.29357928
0.7997103,0.77020335,0.2723534
0.65799695,0.64747727,0.23426884
0.60144126,0.60016155,0.2794096
0.8168562,0.78866005,0.31531727
0.6106713,0.6062225,0.44211286
0.4722016,0.47637454,0.24150807
0.66332567,0.64800704,0.36009485
0.5935203,0.71746427,0.2533157
0.5129321,0.618581,0.3404162
0.7274258,0.8268174,0.34072804
0.6351416,0.68773997,0.25955796
0.5959076,0.66805416,0.311018
0.7684696,0.6894266,0.3359754
0.60296977,0.6297838,0.26757932
0.49559212,0.49503413,0.19818425
0.50878304,0.55129886,0.36407822
0.6912943,0.69094616,0.2854914
0.6228799,0.56547976,0.33513212
0.49195293,0.56112576,0.3583752
0.50809467,0.64643604,0.2991361
0.6084117,0.5642406,0.26037902
0.6141107,0.64165115,0.31292468
0.5953022,0.5037524,0.37813056
0.5966145,0.5631873,0.27425766
0.601026,0.8328655,0.33754736
0.5012679,0.5567534,0.26711494
0.6189892,0.72976696,0.3693698
0.6598173,0.68211347,0.3378439
0.520024,0.5973109,0.36021602
0.5272451,0.49628156,0.3578391
0.4828908,0.49401897,0.37865478
0.62087834,0.7771499,0.39056635
0.5463149,0.56105536,0.3422826
0.6114309,0.65303046,0.26867485
0.4729513,0.5864354,0.32082886
0.7213257,0.7102613,0.35848093
0.58562773,0.54144853,0.24937934
0.5963296,0.633084,0.22499609
0.5846819,0.61812186,0.27731115
0.6553079,0.68923867,0.30860806
0.6460854,0.6359358,0.26460356
0.5975387,0.58297986,0.2613454
0.49045718,0.5366029,0.28389072
0.6169917,0.6079516,0.3204528
0.6608179,0.8396573,0.35439336
0.71551704,0.7536884,0.3274129
0.6592663,0.55996937,0.3763054
