smiles,pchembl_value,pred
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.79,6.625940770492998
CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.35,6.703425957686008
CCCCCCC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.15,6.814573132426301
C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3cccc(Cl)c3)nc21,9.4,6.83728989591108
COc1cccc2c(C(=O)NCc3cccc(COc4ccccc4F)n3)nc(N)nc12,9.7,7.100151388096601
CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1CCCc1ccccc1,7.66,7.249831319036974
CCCCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,8.1,7.128263728439121
CCOC(=O)c1nc(NC(=O)c2ccc(Br)cc2)nc2nn(CCc3ccccc3)cc12,5.38,6.450559849132245
Nc1nc(-n2cccn2)nc(NC2CCC2)c1Br,7.68,6.616736466623481
OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,5.6,6.101110645078329
O=C(NCC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,5.8,6.452271359849472
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)N1CCN(c2ccccc2)CC1,7.31,6.5602814511111145
Nc1nc(N=O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.14,6.3629650362119206
Nc1nc(-n2cccn2)nc(N2CCCCC2)c1Br,7.85,6.804886884105923
Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,5.586666666666666,6.50473092412232
COc1cccc(-c2n[nH]c(Cc3cccc([N+](=O)[O-])c3)n2)c1,7.1,6.73221999322427
OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.626666666666666,6.196268514869963
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(NC(=O)CCCC[C@H]5CCSS5)cc4)nc32)[C@H](O)[C@@H]1O,8.18,6.867600558024476
O[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.64,5.944153067102171
CCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.05,6.619875731839448
CCC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.61,6.812336166146162
CN1CCCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.0,7.14240776715464
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2C2CCOCC2)c1,6.75,6.771699900427471
CNC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@](C)(O)[C@@H]1O,4.98,6.129812485211664
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#Cc4ccc(OC)cc4)nc32)[C@H](O)[C@@H]1O,5.3,6.345231548188569
COCCOC(=O)c1sc(N)c(C#N)c1C,4.77,6.66565228220681
COc1ccccc1CNc1nc(N)c2nc(-c3cccs3)sc2n1,8.493333333333334,6.946861123652735
CCn1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,7.595000000000001,6.587870401841802
NCCCCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F,7.04,7.148812331696783
Nc1cccc2c1C(=O)c1ccccc1C2=O,5.5,6.608318059707008
CCCCC#Cc1nc(N)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,7.0,6.3730807404559595
Nc1nc2ccccc2c2cn(-c3cccc(F)c3)nc12,7.3,6.61747051131591
Nc1cc(C(=O)N2CCCCC2)cc2nc(-c3ccco3)nn12,7.57,7.263493785451179
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(I)cc4)cc3)[nH]c2n(CCC)c1=O,5.2700000000000005,6.6490678383656014
CCCCC#Cc1nc(N)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,8.085,6.5165152278069725
CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,5.46,6.315314307108585
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](CC(=O)O)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,6.96,6.865621045053119
Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.674000000000001,6.433587622600877
CC1(C)CCCN(c2nnc(N)nc2-c2ccccc2)C1,7.39,6.767177689006507
Cn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.82,6.899112488554411
Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(CNN3CCCCC3)ccc1C2=O,8.0,7.201099537520127
C#CCCCC(=O)Nc1nc2cccc(Cl)c2c2nc(-c3ccco3)nn12,7.29,7.002494869415727
Nc1cc(C(=O)N2CCCCC2)cc2nc(-c3ccc(Br)o3)nn12,8.22,7.087355539493039
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.37,6.881184868153872
COC[C@@H]1CCCN1C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,7.92,7.076620013466527
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCCN4CCCCC4)nc32)[C@H](O)[C@@H]1O,8.3,6.750855145231045
CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,5.72,6.55409141723913
CCc1nc(-c2ccco2)c2sccc2n1,7.52,7.050151812553409
CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21,6.57,6.537896339360413
CCOC(=O)c1cnc(NCCNC(=O)OC(C)(C)C)n2nc(-c3ccco3)nc12,6.42,7.068131140392606
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OCC)cc3)nn12,5.83,6.595308487289566
Cc1ccc(S(=O)(=O)n2cc(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c3ccccc32)cc1,5.57,6.602932908899106
Nc1nc(-c2ccco2)c2cnn(Cc3cccc([N+](=O)[O-])c3)c2n1,8.4,7.384406951404571
COc1cccc(-n2c(=O)n(Cc3ccccc3Cl)c3cnc(NC4CC4)nc32)c1,7.07,6.651187118485065
CCCc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.94,6.558384323914683
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C#N)cc3)sc12,7.3,6.889178961922188
Cn1cc2c(n1)c(N)nc1c(OCc3ccccc3)cccc12,6.12,6.66236122262043
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)N1CCc2ccccc2C1,6.62,6.594514288128181
Oc1cc(-c2ccccc2)nc2ncccc12,5.7,6.494299842318031
CN(C)c1nc(-c2ncc[nH]2)c2sccc2n1,6.52,6.599556962713082
CCCC(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,7.32,6.6360756191233765
Cc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.3,6.64266953219344
CC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,7.41,7.229650766350227
Nc1nc(-c2ccc(C3CC3)o2)nc2sc(CN3CCOCC3)cc12,6.02,7.066695951838154
COc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)cc1,6.82,7.076284861300484
Cc1cc(C)cc(-c2nc(N[C@@H]3CCOC3)c3ncn([C@@H]4O[C@H](Cn5nc(C)cc5C)[C@@H](O)[C@H]4O)c3n2)c1,5.29,6.379655660787048
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C#N)c(-c3ccccc3)n2)cc1,6.8,6.5944900703775575
CCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.85,6.9182979368404744
CC(C)(C)OC(=O)NCCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.54,6.993021654590379
O=c1[nH]c2cc(-c3ccncn3)c(-c3ccco3)nc2[nH]1,6.11,6.877218074688779
Cc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)cc1,7.8,7.0159307491249
CCCn1c(=O)c2[nH]c(-c3ccc([N+](=O)[O-])cc3)c(O)c2n(CCC)c1=O,6.84,6.467002254135193
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,8.615,6.949345812256918
Nc1nc2c(cnn2CCN2CCc3ccc(Cl)cc3CC2)c2nc(-c3ccco3)nn12,8.48,7.58489419542759
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc2n(C)c1=O,6.37,6.516315192571173
COC[C@H]1CCCN1c1nc(-n2cccn2)nc(N)c1Br,7.85,6.8229357868128915
O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccsc2)nn1Cc1ccccc1,7.16,6.6249985888531855
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC(C)C)nc32)c1,7.22,6.763693933562979
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNCc3ccccn3)ccc1C2=O,8.27,7.219376050847191
CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5)on4)c3)[nH]c2n(CCC)c1=O,5.77,6.602644866020411
CC(C)n1cc2c(Cl)nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)nc2n1,6.1,6.404682549702008
Cc1cc(C)n(-c2nc(Nc3ccccn3)cc(-n3cccn3)n2)n1,8.04,6.917828230109284
CONc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.91,5.9965394820996725
OC1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H]1O,7.619999999999999,6.336390906884698
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.18,6.756345449240629
COc1cccc2cc(C(=O)NC3CCCCC3)c(=N)oc12,6.4,6.531453362927698
Cc1cccc(-n2nc(N)c(C(=O)CCc3ccccc3)n2)c1,6.6,6.6842496667664175
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2CCCO)c1,7.29,6.7490867403108705
Cc1ccc2c(O)c(Cc3ccccc3Cl)cnc2n1,6.01,6.500033882156589
O=C(COc1ccc2c(c1)CCC2)Nc1nc(-c2ccccc2)n[nH]1,5.41,6.650303880204165
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(F)cc5)CC4)nc32)[C@H](O)[C@@H]1O,6.925,6.987996894118875
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccc2c(c1)OCO2,7.57,6.720433323885787
CCCC/C=C/c1nc(N)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,7.323333333333333,6.5451745419075085
Cn1cc2c(nc(NC3CCCC3)n3nc(-c4ccco4)nc23)n1,6.89,6.738117028882556
Nc1nc(N2CCN(Cc3ccc(F)cc3)CC2)nc2nc(-c3ccco3)nn12,7.28,7.303074690494798
Nc1nc(-c2ccco2)c2ncn(Cc3ccc([N+](=O)[O-])cc3)c2n1,6.43,7.249522011280087
CCCn1c(=O)c2nc(-c3cc(OCC(=O)c4ccc(F)cc4)nn3C)[nH]c2n(CCC)c1=O,7.9,6.639204610513067
Cn1cc2c(nc(NNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.04,6.828960943508892
Cc1ccc(CNc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,6.93,6.890636831167962
COc1cc2c(cc1OC)C(Cc1ccccc1)N(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,8.64,7.414254612614492
CC(C)Nc1nc(NCc2ccccc2)n2nc(-c3ccco3)nc2n1,6.41,6.945310967881054
COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cc1,8.32,7.149422548099753
C#CCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,6.1,6.8058530093709155
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(NS(C)(=O)=O)cc3)sc12,7.34,6.8665841636418135
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)[C@H](O)[C@@H]1O,4.75,6.207331853002652
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCC1,6.71,6.570872089731111
COC(C)CNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,6.81,6.974505779103502
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.716666666666666,6.65870785755515
CN(C)c1nc(-c2nccs2)c2sccc2n1,8.64,6.674687114532665
CCc1nc(-c2cccs2)c2sccc2n1,7.16,6.662468769366207
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc(C)s4)ncnc32)[C@H](O)[C@@H]1O,5.68,6.361177866575371
O=C(Nc1ncnc2nn(Cc3ccccc3)cc12)c1cccc(Cl)c1,5.31,6.46699108839166
Nc1nc2c(cnn2CCN2CCC3(CC2)OCCO3)c2nn(Cc3cccc(Cl)c3)c(=O)n12,7.96,7.029666658202402
COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.34,7.465481174161025
Cc1cccc(-c2nc3c(NC4CCCC4)ncnc3n2C)c1,6.35,6.327297214799408
Cc1ccc2c(O)c(C(=O)NCCc3ccccc3)cnc2n1,6.835,6.528049950251129
Cc1cc(C)cc(-c2nc(NC3CCCC3)c3ncn([C@@H]4O[C@H](Cn5nc(C)cc5C)[C@@H](O)[C@H]4O)c3n2)c1,5.23,6.317513268709132
CC(C)Nc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,5.12,6.947719887994023
O=C(Nc1cnc(-c2ccncc2)c(-c2ccncc2)n1)C1CC1,6.51,6.51820245376111
OCc1cnn(-c2nc(Nc3ccccn3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.93,6.302227413035762
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccc(Cl)cc4)nc23)n1,5.08,6.396861851614359
COc1cccc2c(C(=O)NCc3cccc(C(C)(C)O)n3)nc(N)nc12,9.4,7.108253837070099
CC(C)Nc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.49,6.246294533130751
Cn1c(=O)c2[nH]c(-c3ccc(OCCCCl)cc3)nc2n(C)c1=O,10.35,6.513416564870636
CNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,7.17,6.871978318511131
COc1cccc(-c2n[nH]c(Cc3ccccc3Br)n2)c1,7.7,6.795357717124263
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(OC)c1,8.7,7.386105597381376
CCCn1c(=O)c2nc(-c3cnn(Cc4noc(-c5ccccc5OC)n4)c3)[nH]c2n(CCC)c1=O,5.47,6.6250211964306445
O=c1n(-c2cccc(F)c2)nc2c(NC3CCCCC3)nc3ccccc3n12,7.18,6.498850155714335
CC(=O)Nc1cc(-c2cccc(OC3CCN(C(C)C)C3)c2)nc(-n2nc(C)cc2C)n1,8.52,7.092414356578823
Cn1cc2c(nc(N)n3nc(-c4ccc([N+](=O)[O-])cc4)nc23)n1,5.01,6.56269408555431
COc1cccc(CO[C@@H]2CCCC2Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.56,6.210479007956391
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccccn3)n2)CC1,7.27,6.937432403562118
NNc1nc(C(=O)c2cccs2)c2sccc2n1,7.22,6.651764925264116
Cc1ccc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc1,6.5,6.450362201351498
CCn1nnc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)n1,7.11,6.6615835565160735
CCc1nc(C(=O)c2cccs2)c2sccc2n1,7.8,6.629882632870813
Nc1nc2c(c3nn(Cc4ccccc4)c(=O)n13)CCc1ccccc1-2,9.3,6.760573073306998
Cc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)o1,8.52,7.2196884611659105
CCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,7.28,7.054152705150408
Nc1nc(-c2ccncc2)nc2sc(Cc3ccccc3)cc12,7.17,6.830515354055683
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O,6.4175,6.695898489116876
Nc1nc(NC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.29,6.368512208744786
Nc1nc2c(cnn2CCN2CCc3ccc([N+](=O)[O-])cc3CC2)c2nc(-c3ccco3)nn12,9.15,7.549619618507441
O=[N+]([O-])c1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,8.0,6.510022473139687
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21,6.51,6.57502239777435
Cc1noc(-c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)n1,6.72,6.630045879250332
COc1ccc(N2CCOCC2)c2sc(NC(=O)C3(C)CCC(C)(O)CC3)nc12,8.835,6.896346877617316
O=C(c1cccs1)c1nc(NCc2cccnc2)nc2cc(Cl)sc12,7.21,6.517070592279856
Cc1cc(C)cc(OCC(=O)Nc2nc(-c3ccccc3)n[nH]2)c1,5.5,6.535932236161239
Cc1cccnc1CNC(=O)c1cc(-c2ccccc2Cl)nc(N)n1,7.62,6.971602743982091
CCN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,8.52,7.3533554337135785
O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ncccc3n12,6.68,6.439729202824795
COc1cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCC(=O)Nc1ccc(F)cc1,7.34,6.619393419943421
NCCCCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.2,7.497445119927517
Cc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,9.0,7.4543253545879296
COC(=O)[C@H]1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,6.69,6.999262068819154
CCn1c(=O)c2c(nc(Cc3ccco3)n2C)n(Cc2ccco2)c1=O,6.98,6.643924233571117
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccccc5)CC4)cc3)[nH]c2c1=O,6.32,6.59630233778324
COc1ccc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc1,5.96,6.487078620245194
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)cc2nc(-c3ccco3)nn12,8.82,7.384508036430503
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,4.555,6.592621985076603
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.994285714285715,6.2564695109671264
COCCOc1ccc(C2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.15,7.37102352515401
O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,8.18,6.764555065812354
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.97,5.879479159207703
CN(C)c1nc(-c2ccoc2)c2sccc2n1,6.13,6.704130136532344
Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)s1,6.04,6.8079961160396225
Cc1ccc(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-n3cccn3)n2)o1,6.87,7.172154938059367
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccccc5)CC4)cc3)[nH]c2c1=O,6.82,6.620541226556097
CCCCCn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,5.67,6.4599111247269265
COc1ccc(-n2nc3c(NC(C)=O)nc4c(N)cccc4n3c2=O)cc1,5.96,6.6785668765389214
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(I)c5)ncnc43)[C@H](O)[C@@H]2O)n1,8.16,6.55708386331707
O=C(c1ccc2c(-c3cnc4ccc(F)cn34)c[nH]c2c1)N1CCCCCC1,6.46,6.719843238060432
CC(C)n1cnc(CCNc2nc(NCC(c3ccccc3)c3ccccc3)c3ncn([C@@H]4C[C@H](NC(=O)C(C)(C)C)[C@@H](O)[C@H]4O)c3n2)c1,6.345,6.668822662810456
CCCn1c(=O)c2nc(-c3cc(OCC(=O)c4ccc(Br)cc4)n(C)n3)[nH]c2n(CCC)c1=O,7.03,6.604944781439386
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,8.24,6.937331954967975
COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,7.445,6.673099437949145
COC(=O)/C(C#N)=C/c1cccc(OC)c1O,6.5,6.551012802611237
Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.616666666666667,6.48798837441321
c1coc(-c2nc3c(OCc4ccoc4)nc4ccccc4n3n2)c1,6.24,7.031294949246228
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,5.9,6.098105681497967
Cc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,5.62,6.552671963297532
Nc1nc(Cc2cccc(O)c2)nc2cn(-c3ccccc3)nc12,6.28,6.729378432190716
CCCn1c(=O)c2nc(-c3cc(OCC(=O)c4ccc(C(C)=O)cc4)nn3C)[nH]c2n(CCC)c1=O,7.06,6.59868633043723
N=C(N)Nc1nc(OCCc2c[nH]c3ccccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.56,6.447015567301858
CCNC(=O)[C@H]1S[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.83,6.235545360592464
Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,6.87,6.690955005461641
Nc1nc(C(=O)NCc2ccc3ccccc3n2)c2cccc(F)c2n1,7.82,7.049923952686514
CCOc1ccccc1-c1cc(C(=O)NCc2ncccc2C)nc(N)n1,6.97,6.993553538555913
CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1.Cl.Cl,6.87,7.314876413141386
O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.7,6.91725846314489
Nc1cccc2c1nc(NC(=O)C(c1ccccc1)c1ccccc1)c1nn(-c3ccccc3)c(=O)n12,6.2,6.646907964812132
Cc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,6.99,6.981219578752922
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5cccc[n+]5[O-])nc43)CC2)cc1,7.05,7.090741335842781
CSCCn1c(=O)c2[nH]c(Cc3c(F)cccc3F)nc2n(Cc2ccco2)c1=O,5.91,6.69469682632568
COC1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,7.82,7.340532371449456
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3nccs3)n2)CC1,7.77,6.920560254658549
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(NC)nc32)[C@H](O)[C@]1(C)O,5.4,6.37648035514603
Fc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1,5.24,6.366832098509368
Nc1ncnc2c1nc(/C=C/C(=O)c1ccccc1)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.33,6.559049361841855
C=CCCn1c(Br)nc2c(N)ncnc21,5.8,6.539233561898676
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.3,7.311544698532752
CCOC(=O)c1cnc(NC2CCC2)n2nc(-c3ccco3)nc12,7.54,6.933783976821298
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)[C@H](O)[C@@H]1O,5.19,6.328895448321004
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3cnn(Cc4cccc(C(F)(F)F)c4)c3)sc12,8.52,6.8887969777972895
CCCn1c(=O)c2[nH]c(-c3ccco3)c(OS(=O)(=O)O)c2n(CCC)c1=O,6.39,6.769087821925072
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(C(F)(F)F)c2n1,8.64,7.034994569145859
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccs5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.98,6.569224573954682
C#CCn1c(=O)c2[nH]c(Cc3c(F)cccc3F)nc2n(Cc2ccco2)c1=O,6.34,6.731494512620605
Cc1ccc(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-n3nccc3C)n2)o1,7.85,7.189205102132313
Nc1nc2c(cnn2CCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,7.85,7.660418060396573
CCCn1c(=O)c2c(cc(-c3ccc(OC)cc3)n2O)n(CCC)c1=O,6.2,6.491066596450797
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C)nc4)c3)nc2n(CC)c1=O,6.17,6.443032474704748
CCn1cnc2c(N)nc(NCCc3ccccc3)nc21,6.82,6.710492449253595
Cc1ccc2c(O)ccnc2n1,5.75,6.429441555029259
Nc1nc(-c2ccco2)nc2sc(CN3CCC(O)CC3)cc12,6.52,7.2413278752642825
Nc1nc(NCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)nc2nc(-c3ccco3)nn12,8.625,7.154595431343468
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@H]3CC[C@H](NC(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,6.33,6.848045510313531
