smiles	token
CCn1c(=O)c2[nH]c(Cc3ccco3)nc2n(Cc2ccco2)c1=O	C C n 1 c ( = O ) c 2 [nH] c ( C c 3 c c c o 3 ) n c 2 n ( C c 2 c c c o 2 ) c 1 = O
O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(F)cc(Cl)c1	O = C 1 N ( C C N 2 C c 3 c c c c c 3 C 2 ) C C N 1 c 1 c c ( F ) c c ( L ) c 1
CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CCCCc4ccccc4)nc32)C(O)C1O	C C N C ( = O ) C 1 O C ( n 2 c n c 3 c ( N C C ) n c ( C # C C C C c 4 c c c c c 4 ) n c 3 2 ) C ( O ) C 1 O
Cc1nc2c(=O)n(Cc3ccccc3)nc(Cl)c2c2cc(-c3ccccc3)nn12	C c 1 n c 2 c ( = O ) n ( C c 3 c c c c c 3 ) n c ( L ) c 2 c 2 c c ( - c 3 c c c c c 3 ) n n 1 2
COc1ccc2nc(NC3=NCC4(CN5CCC4CC5)O3)sc2c1	C O c 1 c c c 2 n c ( N C 3 = N C C 4 ( C N 5 C C C 4 C C 5 ) O 3 ) s c 2 c 1
CS(=O)(=O)c1ccc(C(CC2CCOC2)C(=O)Nc2cnccn2)cc1Cl	C S ( = O ) ( = O ) c 1 c c c ( C ( C C 2 C C O C 2 ) C ( = O ) N c 2 c n c c n 2 ) c c 1 L
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cccc(S(N)(=O)=O)n1	C C 1 ( C ) C ( = O ) N ( c 2 c c c ( C # N ) c ( C ( F ) ( F ) F ) c 2 ) C ( = S ) N 1 c 1 c c c c ( S ( N ) ( = O ) = O ) n 1
CC(C)C(CN1CCC(c2ccccc2)CC1)NC(=O)C1Cc2ccc(O)cc2CN1	C C ( C ) C ( C N 1 C C C ( c 2 c c c c c 2 ) C C 1 ) N C ( = O ) C 1 C c 2 c c c ( O ) c c 2 C N 1
CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)cc1	C S ( = O ) ( = O ) c 1 c c c ( C ( = O ) N 2 C C N ( c 3 c c c ( O C 4 C C N ( C 5 C C C C 5 ) C C 4 ) c c 3 ) C ( = O ) C 2 ) c c 1
CCc1ncc(C2(O)CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1	C C c 1 n c c ( C 2 ( O ) C C C ( N 3 C C ( N C ( = O ) C N C ( = O ) c 4 c c c c ( C ( F ) ( F ) F ) c 4 ) C 3 ) C C 2 ) s 1
COc1ccn2c(c1)nc1c2c(=O)n(CCC(C)C)c(=O)n1Cc1ccccc1	C O c 1 c c n 2 c ( c 1 ) n c 1 c 2 c ( = O ) n ( C C C ( C ) C ) c ( = O ) n 1 C c 1 c c c c c 1
NC(=O)c1ncc(NC2CCCCC2N)cc1Nc1cccc(C(F)(F)F)n1	N C ( = O ) c 1 n c c ( N C 2 C C C C C 2 N ) c c 1 N c 1 c c c c ( C ( F ) ( F ) F ) n 1
CC1CN(Cc2ccc(OC(C)C3CCCCC3)cc2)C(=O)O1	C C 1 C N ( C c 2 c c c ( O C ( C ) C 3 C C C C C 3 ) c c 2 ) C ( = O ) O 1
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(N)=O)cnc21	C O C C C n 1 c ( N C ( = O ) c 2 c c c c ( C # N ) c 2 ) n c 2 c c ( C ( N ) = O ) c n c 2 1
c1ccc2c(c1)CC(CCN1CCCC1)=C2Cc1cnccn1	c 1 c c c 2 c ( c 1 ) C C ( C C N 1 C C C C 1 ) = C 2 C c 1 c n c c n 1
OC1OC(n2cnc3c(NC4CCCC4)nc(Cl)nc32)C(O)C1O	O C 1 O C ( n 2 c n c 3 c ( N C 4 C C C C 4 ) n c ( L ) n c 3 2 ) C ( O ) C 1 O
CC1=C(C(=O)OC(C)C)C(c2ccsc2)n2ccnc2N1	C C 1 = C ( C ( = O ) O C ( C ) C ) C ( c 2 c c s c 2 ) n 2 c c n c 2 N 1
Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1	N c 1 n c c ( - c 2 c c c ( C ( = O ) N 3 C C N C C 3 ) c c 2 ) c c 1 - c 1 c c c ( C ( F ) ( F ) F ) n c 1
Cc1nc2ccncc2n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCS(=O)(=O)CC1)c1cccc(F)c1	C c 1 n c 2 c c n c c 2 n 1 C 1 C C 2 C C C ( C 1 ) N 2 C C C ( N C ( = O ) C 1 C C S ( = O ) ( = O ) C C 1 ) c 1 c c c c ( F ) c 1
COc1ccc(-n2nc(C(C)=O)sc2=Nc2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)cc1	C O c 1 c c c ( - n 2 n c ( C ( C ) = O ) s c 2 = N c 2 n c ( - c 3 c c c c c 3 ) c c ( - c 3 c c c c c 3 ) c 2 C # N ) c c 1
Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)[nH]c2n(C)c1=O	C n 1 c ( = O ) c 2 n c ( - c 3 c c c ( S ( = O ) ( = O ) N C C c 4 c c c c c 4 ) c c 3 ) [nH] c 2 n ( C ) c 1 = O
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCOCC2)c1	O = c 1 c c ( O C c 2 c c c c c 2 ) c c n 1 - c 1 c c c 2 c ( c n n 2 C C N 2 C C O C C 2 ) c 1
Cn1c(=O)c2cc3ncn(C)c3cc2n(C)c1=O	C n 1 c ( = O ) c 2 c c 3 n c n ( C ) c 3 c c 2 n ( C ) c 1 = O
CC(=O)Nc1cc(-c2ccc(C)cc2)nc(-c2ccc(C)cc2)n1	C C ( = O ) N c 1 c c ( - c 2 c c c ( C ) c c 2 ) n c ( - c 2 c c c ( C ) c c 2 ) n 1
CCn1c(CN2CCN(Cc3ccccc3)CC2)nc2cc(NC(=O)c3cccs3)ccc21	C C n 1 c ( C N 2 C C N ( C c 3 c c c c c 3 ) C C 2 ) n c 2 c c ( N C ( = O ) c 3 c c c s 3 ) c c c 2 1
O=C(CCN1CCc2ccccc2C1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1	O = C ( C C N 1 C C c 2 c c c c c 2 C 1 ) N c 1 c c ( - c 2 c c c o 2 ) c 2 o c ( - c 3 c c c o 3 ) n c 2 c 1
COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(NC(C)C(C)(C)C)c2n1	C O c 1 c c ( - c 2 c n n ( C ) c 2 ) c c c 1 N c 1 n c c 2 c c n c ( N C ( C ) C ( C ) ( C ) C ) c 2 n 1
Cn1c(=O)c2nc(-c3cccc([N+](=O)[O-])c3)[nH]c2n(C)c1=O	C n 1 c ( = O ) c 2 n c ( - c 3 c c c c ( [N+] ( = O ) [O-] ) c 3 ) [nH] c 2 n ( C ) c 1 = O
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1	N c 1 n c ( N ) c 2 n c ( C N c 3 c c c ( C ( = O ) N C ( C C C ( = O ) O ) C ( = O ) O ) c c 3 ) c n c 2 n 1
c1ccc(Nc2[nH]c3ccccc3c3ncnc2-3)cc1	c 1 c c c ( N c 2 [nH] c 3 c c c c c 3 c 3 n c n c 2 - 3 ) c c 1
Cn1cc2c(NC(=O)Nc3cccc(Cl)c3)nc(-c3ccccc3)nc2n1	C n 1 c c 2 c ( N C ( = O ) N c 3 c c c c ( L ) c 3 ) n c ( - c 3 c c c c c 3 ) n c 2 n 1
O=C(NC1(c2ccccc2)CC(F)C1)C1CCCC1c1cc(-c2ccccc2)on1	O = C ( N C 1 ( c 2 c c c c c 2 ) C C ( F ) C 1 ) C 1 C C C C 1 c 1 c c ( - c 2 c c c c c 2 ) o n 1
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12	O = c 1 c ( O ) c ( - c 2 c c c ( O ) c c 2 ) o c 2 c c c c c 1 2
Oc1nc2ccc(Cl)cc2n2nc(-c3ccco3)nc12	O c 1 n c 2 c c c ( L ) c c 2 n 2 n c ( - c 3 c c c o 3 ) n c 1 2
O=C(C1CC1)N1CCN(CCCCOc2ccc(N3C(=O)SC(=Cc4ccc(Oc5ccc(Br)cc5)cc4)C3=O)cc2)CC1	O = C ( C 1 C C 1 ) N 1 C C N ( C C C C O c 2 c c c ( N 3 C ( = O ) S C ( = C c 4 c c c ( O c 5 c c c ( R ) c c 5 ) c c 4 ) C 3 = O ) c c 2 ) C C 1
CCCn1c(=O)c2nc(Cc3ccccc3)[nH]c2n(CCC)c1=O	C C C n 1 c ( = O ) c 2 n c ( C c 3 c c c c c 3 ) [nH] c 2 n ( C C C ) c 1 = O
C=CC(=O)N1CC2CC1CN2c1ccc(C(N)=O)c(Oc2ccc(Oc3ccccc3)cc2)n1	C = C C ( = O ) N 1 C C 2 C C 1 C N 2 c 1 c c c ( C ( N ) = O ) c ( O c 2 c c c ( O c 3 c c c c c 3 ) c c 2 ) n 1
N=C(N)NC(=O)c1nc(Cl)c(NCCNCc2ccccc2)nc1N	N = C ( N ) N C ( = O ) c 1 n c ( L ) c ( N C C N C c 2 c c c c c 2 ) n c 1 N
COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1	C O c 1 c c c ( C 2 ( c 3 c c c c ( - c 4 c n c n c 4 ) c 3 ) C C C ( N ) = N 2 ) c c 1
CNC(=O)C1CC(F)C(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)O1	C N C ( = O ) C 1 C C ( F ) C ( n 2 c n c 3 c ( N C c 4 c c c c ( I ) c 4 ) n c ( L ) n c 3 2 ) O 1
CC1(C)CC(Nc2ncnc3c2ncn3C2OC(CO)C(O)C2O)CC(C)(C)N1[O]	C C 1 ( C ) C C ( N c 2 n c n c 3 c 2 n c n 3 C 2 O C ( C O ) C ( O ) C 2 O ) C C ( C ) ( C ) N 1 [O]
OCC1OC(n2cnc3c(NC4CC4)cc(Cl)nc32)C(O)C1O	O C C 1 O C ( n 2 c n c 3 c ( N C 4 C C 4 ) c c ( L ) n c 3 2 ) C ( O ) C 1 O
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1	C N ( C ) C 1 C C C ( n 2 c c ( C ( N ) = O ) c ( N c 3 c c c ( L ) c c 3 ) n 2 ) C ( C # N ) C 1
Cc1ccc(C)c(C(=O)Nc2nc(-c3ccccn3)cc3ccccc23)c1	C c 1 c c c ( C ) c ( C ( = O ) N c 2 n c ( - c 3 c c c c n 3 ) c c 3 c c c c c 2 3 ) c 1
CN(Cc1ccccc1)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12	C N ( C c 1 c c c c c 1 ) c 1 n c 2 n n ( C ) c c 2 c 2 n c ( - c 3 c c c o 3 ) n n 1 2
Nc1scc(-c2ccc(F)cc2)c1C(=O)c1ccccc1	N c 1 s c c ( - c 2 c c c ( F ) c c 2 ) c 1 C ( = O ) c 1 c c c c c 1
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1cccc(Cl)c1	S = c 1 s c 2 c ( n c n 3 n c ( - c 4 c c c o 4 ) n c 2 3 ) n 1 - c 1 c c c c ( L ) c 1
CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3cc[nH]n3)c2c1	C C ( C ) ( C ) S ( = O ) ( = O ) c 1 c c c 2 n c c c ( N c 3 c c [nH] n 3 ) c 2 c 1
OCC1OC(n2cnc3c(NC4CCCC4)nccc32)C(O)C1O	O C C 1 O C ( n 2 c n c 3 c ( N C 4 C C C C 4 ) n c c c 3 2 ) C ( O ) C 1 O
CCCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O	C C C C n 1 c ( = O ) c 2 [nH] c ( - c 3 c n n ( C c 4 c c c c ( F ) c 4 ) c 3 ) n c 2 n ( C ) c 1 = O
CC(=O)Nc1ccc(OCCN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1	C C ( = O ) N c 1 c c c ( O C C N 2 C C C n 3 c 2 n c 2 c 3 c ( = O ) n ( C ) c ( = O ) n 2 C ) c c 1
COC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1	C O C ( = O ) N C ( C C N 1 C 2 C C C 1 C C ( n 1 c ( C ) n c 3 c 1 C N ( C ( C ) = O ) C C 3 ) C 2 ) c 1 c c c c c 1
CNc1ncc(C(=O)OC(C)C)c2nc(-c3ccco3)nn12	C N c 1 n c c ( C ( = O ) O C ( C ) C ) c 2 n c ( - c 3 c c c o 3 ) n n 1 2
CC(C)(C)c1cc(CN2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O	C C ( C ) ( C ) c 1 c c ( C N 2 C C N ( C ( = O ) C C C C C ( c 3 c c c ( F ) c c 3 ) c 3 c c c ( F ) c c 3 ) C C 2 ) c c ( C ( C ) ( C ) C ) c 1 O
Cc1cn2c(nc3c2c(=O)n(C)c(=O)n3C)[nH]1	C c 1 c n 2 c ( n c 3 c 2 c ( = O ) n ( C ) c ( = O ) n 3 C ) [nH] 1
Nc1nc(-c2ccc(O)cc2)nc2cn(-c3ccccc3)nc12	N c 1 n c ( - c 2 c c c ( O ) c c 2 ) n c 2 c n ( - c 3 c c c c c 3 ) n c 1 2
Oc1ccc2ccccc2c1CNc1nc2ccccc2[nH]1	O c 1 c c c 2 c c c c c 2 c 1 C N c 1 n c 2 c c c c c 2 [nH] 1
COc1ccc(OCC(=O)N2CCC3(CC2)CN(Cc2ccc(OCC(C)C)cc2Cl)C3)cn1	C O c 1 c c c ( O C C ( = O ) N 2 C C C 3 ( C C 2 ) C N ( C c 2 c c c ( O C C ( C ) C ) c c 2 L ) C 3 ) c n 1
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)cc2n(C)c1=O	C C C n 1 c ( = O ) c 2 [nH] c ( - c 3 c c c ( O C C ( = O ) N c 4 c c c ( C ) c n 4 ) c c 3 ) c c 2 n ( C ) c 1 = O
CCc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12	C C c 1 n c 2 [nH] c n c 2 c 2 n c ( - c 3 c c c c c 3 ) n n 1 2
CCC1CN2C(C)=Nc3c(C)nn(C)c3C2=N1	C C C 1 C N 2 C ( C ) = N c 3 c ( C ) n n ( C ) c 3 C 2 = N 1
Cc1nc(Nc2ccccc2)sc1C(=O)c1cnc(N)n1-c1ccc(F)cc1	C c 1 n c ( N c 2 c c c c c 2 ) s c 1 C ( = O ) c 1 c n c ( N ) n 1 - c 1 c c c ( F ) c c 1
Brc1ccc2oc(N3CCNCC3COc3cccnc3)nc2c1	R c 1 c c c 2 o c ( N 3 C C N C C 3 C O c 3 c c c n c 3 ) n c 2 c 1
CCCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCC(=O)NCc3ccc(Cl)cc3)cc2)n(CCCC)c1=O	C C C C n 1 c ( = O ) c 2 c ( n c 3 n 2 C C C N 3 C C c 2 c c c ( O C C ( = O ) N C c 3 c c c ( L ) c c 3 ) c c 2 ) n ( C C C C ) c 1 = O
N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1	N # C c 1 c c c ( N C ( = O ) C 2 C C 2 ) n c 1 - c 1 c c c o 1
OC1C(O)C(n2cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc32)C2CC12	O C 1 C ( O ) C ( n 2 c n c 3 c ( N C c 4 c c c c ( L ) c 4 ) n c ( C # C c 4 c c c ( F ) c ( F ) c 4 ) n c 3 2 ) C 2 C C 1 2
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1	C C c 1 c c c c ( N ( C ) C ( = N ) N c 2 c c c c 3 c c c c c 2 3 ) c 1
CCOC(=O)c1nc2c(=O)n(C(=O)OCC)c3ccccc3n2n1	C C O C ( = O ) c 1 n c 2 c ( = O ) n ( C ( = O ) O C C ) c 3 c c c c c 3 n 2 n 1
CCCCC(NC(=O)CCCCCNC(=O)C1CCC2c3[nH]c4ccccc4c3CCN2C1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CC(N)CC1C(N)=O	C C C C C ( N C ( = O ) C C C C C N C ( = O ) C 1 C C C 2 c 3 [nH] c 4 c c c c c 4 c 3 C C N 2 C 1 ) C ( = O ) N C ( C c 1 c [nH] c 2 c c c c c 1 2 ) C ( = O ) N 1 C C ( N ) C C 1 C ( N ) = O
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1	C C C C C C c 1 c c c ( - c 2 c c c ( C # N ) c c 2 ) c c 1
CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(C(F)(F)F)cc6)cc5)CC4)nc32)C(O)C1O	C C N C ( = O ) C 1 O C ( n 2 c n c 3 c ( N ) n c ( N 4 C C N ( c 5 c c c ( O C c 6 c c c ( C ( F ) ( F ) F ) c c 6 ) c c 5 ) C C 4 ) n c 3 2 ) C ( O ) C 1 O
CCC1Sc2ccccc2OC1c1ccc(OCCCN2CCCC2)cc1	C C C 1 S c 2 c c c c c 2 O C 1 c 1 c c c ( O C C C N 2 C C C C 2 ) c c 1
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13	C = C C N 1 C C C 2 3 C C C C C 2 C 1 C c 1 c c c ( O ) c c 1 3
CC(C)n1c(=O)c(C(=O)NC2CC3CCC(C2)N3CC(O)CN(C)S(C)(=O)=O)cc2ccccc21	C C ( C ) n 1 c ( = O ) c ( C ( = O ) N C 2 C C 3 C C C ( C 2 ) N 3 C C ( O ) C N ( C ) S ( C ) ( = O ) = O ) c c 2 c c c c c 2 1
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3Cl)c2n1	N c 1 n c ( - c 2 c c c o 2 ) c 2 n c n ( C ( = O ) N C c 3 c c c c c 3 L ) c 2 n 1
COC(=O)CCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1	C O C ( = O ) C C C ( = O ) N 1 C C N ( c 2 n c ( N ) n 3 n c ( - c 4 c c c o 4 ) n c 3 n 2 ) C C 1
Cc1nnn(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)OC(C)c1ccccc1C(F)(F)F	C c 1 n n n ( - c 2 c c c ( - c 3 c c c ( C 4 ( C ( = O ) O ) C C 4 ) c c 3 ) c c 2 ) c 1 N C ( = O ) O C ( C ) c 1 c c c c c 1 C ( F ) ( F ) F
CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1	C S ( = O ) ( = O ) c 1 c c c ( O C C 2 C C 2 ) c ( C ( = O ) N 2 C c 3 c n ( - c 4 c c c c c 4 F ) n c 3 C 2 ) c 1
CCC(CC)CCOc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1	C C C ( C C ) C C O c 1 n c ( N ) c 2 n c n ( C 3 O C ( C O ) C ( O ) C 3 O ) c 2 n 1
Cc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(F)(F)F)cc2)CC1	C c 1 s c ( N ) c ( C ( = O ) c 2 c c c ( L ) c c 2 ) c 1 C N 1 C C N ( c 2 c c c ( C ( F ) ( F ) F ) c c 2 ) C C 1
O=C(N1CCN(C2CCCC2)CC1)N1Cc2ccccc2C1	O = C ( N 1 C C N ( C 2 C C C C 2 ) C C 1 ) N 1 C c 2 c c c c c 2 C 1
COc1ccccc1-n1nc2c(=O)[nH]c(-c3ccccc3)cn2c1=O	C O c 1 c c c c c 1 - n 1 n c 2 c ( = O ) [nH] c ( - c 3 c c c c c 3 ) c n 2 c 1 = O
CCCC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1	C C C C ( = O ) N c 1 c c ( - c 2 c c c 3 c ( c 2 ) O C O 3 ) n c ( - c 2 c c c c c 2 ) n 1
Nc1nc(-c2ccco2)nc2sc(CN3CCSCC3)cc12	N c 1 n c ( - c 2 c c c o 2 ) n c 2 s c ( C N 3 C C S C C 3 ) c c 1 2
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(N)=O)c2ncccc23)CC1	C C O C ( = O ) N 1 C C C ( C N 2 C C C 3 ( C C 2 ) C N ( C ( N ) = O ) c 2 n c c c c 2 3 ) C C 1
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1	C n 1 c c 2 c ( n c ( N C ( = O ) N c 3 c c c ( C C ( = O ) N C C C C C C ( = O ) O C ( C ) ( C ) C ) c c 3 ) n 3 n c ( - c 4 c c c o 4 ) n c 2 3 ) n 1
CC(=O)Nc1cc(-c2cccc(CC#N)c2)nc(-n2nc(C)cc2C)n1	C C ( = O ) N c 1 c c ( - c 2 c c c c ( C C # N ) c 2 ) n c ( - n 2 n c ( C ) c c 2 C ) n 1
Cn1cc(Br)c(C(=O)N2CCN(CCc3ccc(F)cc3F)CC2)n1	C n 1 c c ( R ) c ( C ( = O ) N 2 C C N ( C C c 3 c c c ( F ) c c 3 F ) C C 2 ) n 1
Cc1sc(N)c(C(=O)c2cccc(C(F)(F)F)c2)c1-c1cccc(C(F)(F)F)c1	C c 1 s c ( N ) c ( C ( = O ) c 2 c c c c ( C ( F ) ( F ) F ) c 2 ) c 1 - c 1 c c c c ( C ( F ) ( F ) F ) c 1
Cn1cc2c(NC(=O)c3ccccc3)nc(-c3ccccc3)nc2n1	C n 1 c c 2 c ( N C ( = O ) c 3 c c c c c 3 ) n c ( - c 3 c c c c c 3 ) n c 2 n 1
CCCn1c(=O)[nH]c(=O)c2[nH]c(-c3ccccc3)nc21	C C C n 1 c ( = O ) [nH] c ( = O ) c 2 [nH] c ( - c 3 c c c c c 3 ) n c 2 1
OC1C(CSc2ccccc2C(F)(F)F)OC(n2cnc3c(NC4CCOC4)ncnc32)C1O	O C 1 C ( C S c 2 c c c c c 2 C ( F ) ( F ) F ) O C ( n 2 c n c 3 c ( N C 4 C C O C 4 ) n c n c 3 2 ) C 1 O
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCC(=O)N(C)CC1)c1ccccc1	C C ( = O ) C 1 = N N 2 c 3 c c ( F ) c c c 3 O C C 2 C 1 ( C C C N 1 C C C ( = O ) N ( C ) C C 1 ) c 1 c c c c c 1
CC1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1	C C 1 C N ( C ( = O ) O C C ( F ) ( F ) F ) C C N 1 c 1 n c c ( O C c 2 c c n c c 2 C # N ) c n 1
NC(=O)c1nn(-c2cccc(-c3ccccc3OC(F)(F)F)c2)c(C(N)=O)c1C(N)=O	N C ( = O ) c 1 n n ( - c 2 c c c c ( - c 3 c c c c c 3 O C ( F ) ( F ) F ) c 2 ) c ( C ( N ) = O ) c 1 C ( N ) = O
CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12	C C ( C ) c 1 n n c 2 c c c ( - c 3 o c n c 3 - c 3 c c ( F ) c c c 3 F ) c n 1 2
NCc1cc(C(=O)NC2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1	N C c 1 c c ( C ( = O ) N C 2 C C c 3 c c c ( O c 4 c c n c 5 c 4 C C C ( = O ) N 5 ) c c 3 C 2 ) c c ( C ( F ) ( F ) F ) c 1
COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1	C O c 1 c c 2 n n c ( C ( N ) = O ) c ( N c 3 c c ( C ) c c c 3 F ) c 2 c c 1 N 1 C C N ( C ) C C 1
CN(C)CCCNc1c2ccccc2nc2ccccc12	C N ( C ) C C C N c 1 c 2 c c c c c 2 n c 2 c c c c c 1 2
O=C(Nc1ccc(Br)cc1F)N1CCNCC1COc1cccnc1	O = C ( N c 1 c c c ( R ) c c 1 F ) N 1 C C N C C 1 C O c 1 c c c n c 1
Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N(Cc2ccsc2)C(=O)NO)CC1	C c 1 c c ( L ) n c ( C ) c 1 C ( = O ) N C C C ( C ) N 1 C C C ( N ( C c 2 c c s c 2 ) C ( = O ) N O ) C C 1
CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCNCC1	C N ( C ( = O ) N 1 C C ( c 2 c c ( F ) c c c 2 F ) = C C 1 ( C O ) c 1 c c c c c 1 ) C 1 C C N C C 1
Cc1cc(C)nc(N2CC3CN(C(=O)c4cc(F)ccc4-n4nccn4)CC3C2)n1	C c 1 c c ( C ) n c ( N 2 C C 3 C N ( C ( = O ) c 4 c c ( F ) c c c 4 - n 4 n c c n 4 ) C C 3 C 2 ) n 1
Nc1sc2c(c1C(=O)c1ccc3ccccc3c1)CCC(Cc1ccccc1)C2	N c 1 s c 2 c ( c 1 C ( = O ) c 1 c c c 3 c c c c c 3 c 1 ) C C C ( C c 1 c c c c c 1 ) C 2
Fc1cccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)c1	F c 1 c c c c ( - c 2 c [nH] c ( C 3 C c 4 c ( [nH] c 5 c c c c c 4 5 ) C ( C 4 C C O C C 4 ) N 3 ) n 2 ) c 1
Nc1nc(-c2ccco2)c2cnn(Cc3ccc([N+](=O)[O-])cc3)c2n1	N c 1 n c ( - c 2 c c c o 2 ) c 2 c n n ( C c 3 c c c ( [N+] ( = O ) [O-] ) c c 3 ) c 2 n 1
COc1cc(-c2n[nH]c3ccc(NC(=O)C4(SC)CCN(CC(=O)N5CC=C(c6ccc(-c7ncn(C)n7)cc6)CC5)C4)cc23)ccn1	C O c 1 c c ( - c 2 n [nH] c 3 c c c ( N C ( = O ) C 4 ( S C ) C C N ( C C ( = O ) N 5 C C = C ( c 6 c c c ( - c 7 n c n ( C ) n 7 ) c c 6 ) C C 5 ) C 4 ) c c 2 3 ) c c n 1
CN1CCN(C(=O)c2ccc(OCc3cccc(Cl)c3)c(Cl)c2)CC1=O	C N 1 C C N ( C ( = O ) c 2 c c c ( O C c 3 c c c c ( L ) c 3 ) c ( L ) c 2 ) C C 1 = O
CC1=C(C(=O)OC(C)C)C(c2ccsc2)NC(=S)N1	C C 1 = C ( C ( = O ) O C ( C ) C ) C ( c 2 c c s c 2 ) N C ( = S ) N 1
CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)C(N)C(F)=C1CCCC1	C C ( c 1 n c ( - c 2 c c c ( S ( C ) ( = O ) = O ) c c 2 L ) n o 1 ) C ( N ) C ( F ) = C 1 C C C C 1
Cn1c2cnc1OCCC=CCCCCOc1ccccc1-2	C n 1 c 2 c n c 1 O C C C = C C C C C O c 1 c c c c c 1 - 2
CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1	C C ( C ) ( C ) N C ( = O ) N C C N 1 C C C ( N C ( = O ) c 2 c c ( L ) c c ( L ) c 2 ) C 1
O=c1cc(OCc2ccc(Cl)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1	O = c 1 c c ( O C c 2 c c c ( L ) c c 2 ) c c n 1 - c 1 c c c ( O C C N 2 C C C C 2 ) c c 1
