smiles,pchembl_value
COc1ccc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)nc1,4.6
Cl.O=c1n(C[C@@H](O)CO)c2ccccc2n1C1CCN(C[C@H]2[C@H]3CC[C@H](C3)C23CC3)CC1,4.6
COc1ccc(OC(F)(F)F)cc1CNC1CCC2CCC1(c1ccccc1)N2,6.62
CCOC(=O)N1CCC(CN2CCC3(CC2)OC(=O)N(C)c2ncccc23)CC1,5.83
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.99
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,6.46
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2cccc(Cl)c2)CC1,5.04
NCCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.1
CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.2
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@H]7C[C@@H]7C(=O)O)nc56)(CC3)OC4)nc2N1,4.36
Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c(CN(C)C)c1,5.47
Fc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)ccn1,6.69
COc1cc(N2Cc3ccc(Sc4ccc(F)cc4)nc3C2=O)ccc1OCCN1CCCC1,4.6
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cccnn1,6.9
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC3=O)nc1,4.96
O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)ccc2O[C@@H]1C(F)(F)F,3.99
FC(F)(F)c1cc(COC2CCC3CCC2(c2ccccc2)N3)cc(C(F)(F)F)c1,6.52
CCOC(=O)Nc1ccc([C@@H](c2ccc(C(=O)N(CC)CC)cc2)N2CCN(Cc3cscn3)CC2)cc1,5.14
CCC(O)(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,4.8
CCS(=O)(=O)c1cnc(N2CC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)CC2=O)cn1,5.21
Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,5.64
COc1ccc2cccc(Oc3ccc4nc(C)n(C[C@H]5CCCN(C(C)C)C5)c(=O)c4n3)c2n1,4.87
C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21.[Br-],3.99
CCOc1ccc2nc(N3C(=O)/C(=C/c4ccccc4)NC3=S)sc2c1,6.36
FC(F)(F)Oc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,6.89
Cc1ccc2cccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,5.7
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,4.6
CCCCN(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(Cc2ccccc2)C1=O,6.72
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(Cl)cc4Cl)C3C2)n1C,5.9
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(F)c1,7.83
C1=CCC(c2cc3ccccc3o2)CNC1,4.72
OCC1(NCCCC2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CCCC1,6.28
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CC[C@@H](F)C3)cc12,5.11
Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,3.99
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,7.615
NC(=O)CNC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,5.57
Cc1ccc2nc3c(n2c1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.6
Cc1cc(C(F)(F)F)cc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)n1,5.08
CCCCNc1nccc2[nH]c3ccccc3c12,5.8
COc1ccc2cc(CC(=O)O)ccc2c1,3.99
COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,4.62
Cc1ccc([C@]2(O)CC[C@H](N[C@H]3CCN(C(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)nc1,4.62
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5.49
Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1CO,4.7
CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@H]1c1ccc(F)cc1Br,5.31
CN(C)CC(O)Cn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,4.92
O=C1COc2cccc(OC[C@@H](O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2N1,6.22
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,3.99
CCN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,5.58
COc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1,5.6
CC(=O)Nc1ccc2c(c1)C(N1CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC1)CC2,4.613333333333333
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CCN(S(=O)(=O)c4ccccc4)C3)C2)nc1,4.54
Cl.N=C(N)N/N=C/c1ccc(-c2ccc(/C=N/Nc3ccc(F)cc3F)cc2)cc1,5.65
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,3.99
C[C@H]1CN(C(=O)[C@@H]2CNC[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,8.18
O=P1(NCCCl)OCCCN1CCCl,3.99
NC(N)=NCCN1CCCCCCC1,3.99
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,4.7
COCCCc1cc(CCCN2CCOCC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,4.64
Nc1ccc2c3c(cccc13)C(=O)NC2=O,3.99
Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccc(Cl)c3)N2)cc1,5.82
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,4.7
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,5.11
Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1,5.96
CC#Cc1cncc(-c2ccc3c(c2)C2(CSC(N)=N2)C2(COC2)CO3)c1,5.22
Cc1ccccc1-c1ccc(C#Cc2cccc(C#Cc3ccc(-c4ccccc4C)cc3)[n+]2C)cc1.O=S(=O)([O-])C(F)(F)F,6.465
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(CN1CCOCC1)c1ccccc1,5.16
c1ccc(C2=Nc3ccccc3C2C2CCN(c3ccccc3)CC2)cc1,7.1
CC(C)(O)c1ccc(C#Cc2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],4.05
CCN(CC)[C@@H](C)CNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,6.14
CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CN(c5ccc(-c6ccccc6C#N)cn5)C(=O)O4)cc3)oc12,5.92
COc1ncc(-c2cccc(F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,5.1
NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(=O)O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,4.12
C/C=C1\C[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1O,5.09
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(F)ccc(NS(C)(=O)=O)c2F)CC1,4.44
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,4.68
Nc1nc(O)c2ncn(COCCO)c2n1,3.99
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,3.99
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.99
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,6.75
Cc1ncccc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C,5.4
O=C1O[C@@]2(CCNC[C@@H]2C(=O)N(Cc2cccc(C(F)(F)F)c2Cl)C2CC2)c2cc(F)c(F)cc21,4.89
O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CNCC1CCC1,5.9
Cc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.654999999999999
O=C(NCCN1CCC(F)(F)CC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,5.2
CN(CC(=O)N(C)C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,5.75
CN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2ccccn2)cc1,4.75
O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,4.72
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,5.14
CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)c(F)cc1C,4.8
CCOc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1,4.91
Cc1cc(NC2CCN(C(=O)CCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1,3.99
CCc1nnc(NC(=O)CSc2nc(-c3ccccc3)cc(-c3ccc(OC)cc3)c2C#N)s1,5.88
Nc1cc(-c2ccncc2)c[nH]c1=O,3.99
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,3.99
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,5.55
CCOc1ccc2cc(-c3nn(C4CCCCC4)c(N)c3C(N)=O)ccc2n1,4.85
NC(CO)(CO)CO,3.99
CC(C)(C#N)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,4.93
N#Cc1ccc(Cn2cncc2CN(CCN2CCNCC2)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,5.96
COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,4.7
CC(C)[C@]1(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)CC[C@@H](NC2C3CCCC2COC3)C1,5.904999999999999
Cc1cn(-c2ccc(Nc3cccc4c3nc(-c3ccc(F)cc3)n4C)nc2)cn1,5.28
CNCC[C@@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1.Cl,3.99
Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@]24C[C@@H]2C(C)(C)Oc2ccc(C(F)(F)F)cc24)C3=O)cn1,4.81
CC(C)(C(=O)O)c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,4.16
CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccccc3)cn1)C2,4.7
CS(=O)(=O)O.NC[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,5.75
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,4.5
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,3.99
O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C(F)=C\c3cc(F)ccc3F)(CC1)CO2,7.8
CNC1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cn2)C1,6.7
CN(Cc1ccc(C(F)(F)F)cc1)c1cc(C(=O)Nc2ccccc2)ncn1,5.48
CC(C)c1cc(N2CC[C@@H](N)C2)nc(N)n1,3.99
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)C(=O)c2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)cc1,6.01
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,3.99
O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,5.55
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],3.99
COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1,4.82
COc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1,5.77
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1cccc(C2CC2)n1,5.4
CC(C)N1CCN(C(=O)c2ccc3[nH]cc(CN4CCOCC4)c3c2)CC1,3.99
N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@@H](NCc3cncn3C2)C1=O,5.33
COc1cc(CC(=O)N2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1-n1cnnn1,5.09
CCN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,5.68
Cc1cn(-c2ccc(-c3cn([C@H]4CCc5c(F)cccc5N(CC(F)(F)F)C4=O)nn3)cc2)cn1,5.245
COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2cc[n+]([O-])cc2)CC3)c1,4.91
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,5.52
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cc1cnccn1)c1ccccc1,5.27
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,6.85
CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,5.34
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3C(F)(F)F)C2)n1C,5.2
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.99
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc(C23CCC(C(=O)O)(CC2)CC3)n2ccnc(N)c12,4.58
COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1,4.5
O[C@H](COc1ccc2[nH]ncc2c1)CN1CCN(c2ccc(Cl)cc2)CC1,6.0
CCCCC[C@@H](Cc1ccc(C(=O)NCCC(=O)O)cc1)C(=O)c1cc2cc(Cl)ccc2n1-c1cccc(C(F)(F)F)c1,5.43
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3.99
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(C#N)cc4)n2C)CC3)no1,7.7
COCCc1ccc(OCC(O)CNC(C)C)cc1,3.99
CC(C)NC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O,4.5
C[C@@H]1Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c2CN1c1ccnc2[nH]ccc12,5.82
CCOC(=O)COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,6.01
CCC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,4.92
Cc1cccc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1C,4.57
COC(=O)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.06
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,6.0
COc1c(-n2cnc(C)c2)ccc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)c1F,5.48
CNC(=O)c1c(NCCC2CCCC2)nc(C#N)nc1OCC1CCN(C)CC1,6.44
COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,5.04
Cc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1,5.8
C[C@H](OC(=O)Nc1c(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)nnn1C)c1cccc(C(F)(F)F)c1,3.99
NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3C2CCCc3ccccc32)c1,9.02
O=C(NC(c1ccc(Cl)cc1)c1ccnc(F)c1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,6.23
CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C)cn1,4.2
Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2F)ccc1OCCN1CCOCC1,5.39
COc1ccc2ncc(F)c([C@@H]3OC(=O)O[C@H]3C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.31
Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,5.922499999999999
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,3.99
CCCN1CCC=C(c2cc(-c3ccc(C)cc3)no2)C1,5.0
CCc1oc(CCc2cc(N3CCOCC3)cc(NCCOC)n2)nc1C,6.05
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,3.99
[2H]C([2H])([2H])Oc1ccc(-n2nc3c4ccc(OC([2H])([2H])[2H])cc4[nH]cc-3c2=O)cc1,3.99
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.92
O=C1COc2cc(OC(=O)c3ccccc3)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,4.52
Cn1cc(C2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,5.58
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,3.99
CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3[nH]c(C(F)(F)F)cc3c2)cn1,8.7
C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,5.77
CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cc(F)cc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1,4.66
N[C@H]1Cn2c(nc3ccc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,4.77
Cc1cccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)c1,5.06
Fc1ccc(C2(COCc3cc(C(F)(F)F)cc(Cl)n3)CCNCC2)cc1,4.7
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N(C)C)C2,3.99
CCOC(=O)n1ccn(C)c1=S,3.99
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,3.99
COc1ccccc1-c1nc2c(C(=O)N[C@H]3C[C@@H]4CCC[C@H](C3)N4C)cccc2o1,6.4
Cc1ccc(C(C#N)c2ccc3c(C(F)(F)F)cc(C(F)(F)F)nc3n2)cc1,5.22
Oc1ccc(Cl)c2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,5.76
COc1ccc([C@H]2CN(CCCC3CCNCC3)C[C@@H]2CNC(=O)c2cccc(Cl)c2)cc1,4.69
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,3.99
C(#Cc1ccc2ccccc2n1)c1ccccn1,4.69
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,3.99
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@H]2C[C@@H]2C(=O)NS(C)(=O)=O)c1,6.3
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,6.61
Cc1c([C@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)C[C@@H]3CO2)ccc2c1COC2=O,4.27
CC(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,5.27
Cc1cccc2ccc(N3CCC(C(=O)N[C@H]4CCC[C@H]4CCc4ccccc4C(=O)O)CC3)nc12,3.99
CCn1cc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cn1,4.41
COC[C@@H]1C[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1O,4.41
CSc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,5.12
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,5.23
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,5.05
Cc1n[nH]cc1-c1cc(C(F)(F)F)cc(S(=O)(=O)N2CCN(C(=O)[C@@H]3C[C@H]3c3ccc(C(F)(F)F)cc3)CC2)c1,7.4
N#Cc1ccc2cc1Oc1cccc(c1)C(c1ccccc1)N1CC[C@@H](NCc3cncn3C2)C1=O,6.02
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,5.89
Cc1cc(=O)n(-c2ccccc2)n1C,3.99
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,5.07
CC(C)N1CCN(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,4.42
CCc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,5.4
Cc1ncc(OC[C@@]2(c3ccccc3F)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,5.23
CC(=O)N1CCOc2cc3c(cc21)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.0
O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(CN3CCS(=O)(=O)CC3)ccc2C1,4.62
Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N)ccc2[nH]1,5.07
CC1CN(C(=S)NC(=O)c2ccc(Cl)cc2)CC(C)O1,5.25
O=C(NCc1ccc(CC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1,4.85
CCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,5.92
C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,4.98
Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,5.8
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(C)CC1,5.22
N#Cc1cccc2c1C(=O)Nc1ncc(-c3ccccc3)cc1C2,6.37
COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.495
Cn1c(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cncnc1,5.5
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,6.03
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C(C)(C)C)n2C)CC3)no1,6.4
N[C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,5.0
O=C1OCc2c1cccc2-c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,6.82
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2O,5.39
N#Cc1cncc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)c1,5.91
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(N7CCOCC7)nc56)(CC3)OC4)nc2N1,7.94
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,5.28
COCCCc1cc(CCC(=O)N2CCOCC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,4.33
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)sc3C)c2)cc1,5.0
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,3.99
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(C3CCCCC3)[nH]c2c1,5.27
Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,6.08
c1cncc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)n2)c1,6.72
Brc1ccc(Nc2ccc(CN3CCC4(CC3)OCCc3sccc34)cc2)cc1,5.369999999999999
Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1ccc(Cl)nc1,5.57
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,3.99
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,8.49
CCCCOc1ccc(OCCCN2CCOCC2)cc1,3.99
COc1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC,5.9350000000000005
COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.629999999999999
