smiles,pchembl_value
N#CC(C#N)=Cc1ccc(O)c(O)c1,3.99
Cn1c(=O)c2c(nc3n2CCCCN3C2CCCCCCC2)n(C)c1=O,3.99
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccccc4OC)ncnc32)[C@H](O)[C@@H]1O,5.73
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3cnc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,3.99
Cl.Nc1sc2c(c1C(=O)NCc1cccc(C(F)(F)F)c1)CCN(Cc1ccccc1)C2,4.81
Cn1c(=O)c2c(nc3n2CCCN3CCc2c[nH]c3ccccc23)n(C)c1=O,3.99
Cc1nn(Cc2ccccc2)c(=O)c2nnn3nc(-c4ccccc4)cc3c12,3.99
O=c1[nH]c(-c2ccc(O)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.21
Cn1c2ccccc2n2c(=O)c(-c3ccccc3)nnc12,7.205
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3nccs3)n2)n1,5.77
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN(C)C)nc32)c1,5.0
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,7.9433333333333325
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,6.96
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(I)nc32)[C@H](O)[C@@H]1O,6.82
C=CCN1C(=O)N2C[C@@H](CC)N=C2c2[nH]c(-c3cc(OC)nn3C)nc21,5.6
CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,3.99
ClC(Cl)(Cl)Cl,3.99
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,3.99
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccc(Cl)cc4)nc23)n1,5.26
OC[C@H]1OC(n2cnc3c(NC4CC5C=CC4O5)ncnc32)[C@H](O)[C@@H]1O,7.67
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,3.99
Cc1ccc(Cn2c(=O)[nH]c3c(N)nc(OCC4CCOCC4)cc32)cn1,3.99
CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N(C)C(C)C)cc4)ncnc32)[C@H](O)[C@@H]1O,6.49
c1c[nH]c2nc(-c3cnc4ccccc4n3)nc-2c1,3.99
CCCn1c(=O)c2[nH]c(-c3cc(=O)[nH]n3C)cc2n(CCC)c1=O,6.85
O=C(OCc1ccccc1Br)N1[C@H]2CC[C@H]1[C@H](Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C2,7.865
CCCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCCN3CCCC3)cc2)n(CCCC)c1=O,6.18
COC[C@@H]1CCC(C)N1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,5.79
CNC(=O)c1cc(CSc2nc(N3CC(O)C3)c(C#N)c(-c3ccccc3)c2C#N)ccn1,9.7
CC(C)NCC(O)c1ccc(O)c(O)c1,3.99
CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,5.99
CC1(C)c2ccc(NC3NC=Nc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2C(C)(C)N1[O],7.0
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,8.03
Cc1cc(C(=O)Nc2nccs2)cc(Cl)c1NC(=O)CC(C)(C)C,6.24
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,6.64
CC(C)NC(=Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)NC(C)C,3.99
CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)NCC)cc4)ncnc32)[C@H](O)[C@@H]1O,6.6
CN(C)C(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.23
CCCn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)NCCc4ccccn4)cc3)cc2n(C)c1=O,6.91
N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,3.99
Cc1nn(Cc2ccccc2)c(=O)c2ncn3nc(-c4ccccc4)cc3c12,6.98
CCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,6.58
CNC(=O)c1cccc(CSc2nc(N3CC[C@@H](O)C3)c(C#N)c(-c3ccc(OCCO)cc3)c2C#N)c1,9.7
CC(C)[C@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21)C1CC1,6.82
COc1ccccc1Cc1cc2c(N)nc(-c3ccc(C)o3)nc2s1,6.91
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(N)nc32)[C@H](O)[C@@H]1O,5.2
Cn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,3.99
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)c(O)c2n(CCC)c1=O,6.65
Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,3.99
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,3.99
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4cccc(C(C)=O)c4)cc3)[nH]c2n(CCC)c1=O,6.63
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,3.99
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccc(OC)cc5)no4)c3)[nH]c2n(CCC)c1=O,5.52
N#Cc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,7.97
CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.483333333333333
Nc1nc(-c2ccc(C(F)F)o2)nc2sc(CN3CCOCC3)cc12,5.57
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCC3)nc(Cl)nc21,7.29
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,7.045
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2N(C)C)sc2c1CCCC2,4.39
CC(C)N1CCC(NC(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,6.92
CCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,7.81
Nc1sc(Cc2ccc(OC(F)(F)F)cc2)c(-c2ccccc2)c1C(=O)c1ccc(Cl)cc1,3.99
C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,3.99
OC[C@H]1O[C@@H](n2cnc3c(NN4CCOCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.1
O=C(NC1CCCC1)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,6.49
[O-][n+]1cccc(Nc2ncc(-c3ccncn3)c(-c3ccco3)n2)c1,3.99
N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc2c(c1)OCO2,8.34
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12,7.41
COc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,7.16
OC[C@H]1CCCN1c1nc(-c2nccs2)c2sccc2n1,6.6
CN(C)C=O,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#C[C@H](O)c4ccccc4)nc32)[C@H](O)[C@@H]1O,8.72
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,3.99
CC(C)c1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,7.3
CN(Cc1ccccc1)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.25
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCOCC3)ccc1C2=O,7.32
CC(C)Nc1nc(NC2CCCCC2)n2nc(-c3ccco3)nc2n1,6.1
Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,6.42
CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.89
NC[C@H]1CC[C@H](C(=O)O)CC1,3.99
CCCn1c(=O)c2nc(-c3ccc(NC(=O)Cc4ccccc4)cc3)[nH]c2n(CCC)c1=O,3.99
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,3.99
Nc1nc(Br)cn2cc(-c3ccccc3)nc12,6.38
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#Cc4ccc(OC)cc4)nc32)[C@H](O)[C@@H]1O,6.25
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,3.99
CCN1CCN(c2ncnc3sc(Nc4ccccc4)nc23)CC1,3.99
CC(=O)NCCNc1[nH]c(-c2ccccc2)nc2nc(C)c(C)c1-2,7.72
CN(CCO)C(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.62
Cn1cc2c(nc(NNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.02
Nc1nc(-c2cncs2)c2ncn(C(=O)NCc3ccccc3)c2n1,6.08
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,3.99
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.99
Cn1c(=O)ccc2c(O)cc(-c3ccccc3)nc21,5.3
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Br)c3)nc(Cl)nc21,5.75
CCCn1c(=O)c2nc(-c3cc(N)nn3C)[nH]c2n(CCC)c1=O,6.7
C#CCOc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,3.99
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CC[C@H](NC(=O)c4cccc(C(F)(F)F)c4)C3)sc12,7.21
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCCC1,7.81
Cn1cc2c(nc(NC3CC3)n3nc(-c4ccco4)nc23)n1,6.68
N#Cc1c(N)nc(SCc2csc(-c3ccc(C(F)(F)F)cc3)n2)nc1-c1ccc2c(c1)OCO2,7.75
O=c1[nH]c2ccccc2c2ccccc12,3.99
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCOCCOCCNC(=O)COc4ccc(/C=C/C5=[N+]6C(=Cc7ccc(-c8cccs8)n7[B-]6(F)F)C=C5)cc4)ncnc32)[C@H](O)[C@@H]1O,7.4399999999999995
Cc1ccc(-c2nc(NC(=O)C3CC3)cnc2-c2ccncc2)o1,7.96
CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4OC)c3)[nH]c2n(CCC)c1=O,7.23
COCC[C@@H]1CCCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,5.33
Nc1sc(C#Cc2ccccc2)c(CN2CCN(c3ccc(Cl)cc3)CC2)c1C(=O)c1ccc(Cl)cc1,3.99
Cl.NNC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,5.05
CS(=O)(=O)c1ccc(C(=O)c2cnc(N)n2-c2ccccc2)cc1,3.99
N[C@H](CSC(=S)NCc1ccccc1)C(=O)O,3.99
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,3.99
CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1,3.99
CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC,3.99
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(-c4ccccc4)cc3)nn12,3.99
C=CCCn1c(Br)nc2c(N)ncnc21,5.31
CCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NC1CC1,6.9
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCNC(=O)c4ccc(-c5sc(N)c(C(=O)c6ccccc6)c5-c5cccc(C(F)(F)F)c5)cc4)ncnc32)[C@H](O)[C@@H]1O,7.13
C[C@H](NC(=O)n1cnc2c(-c3ccco3)nc(N)nc21)c1ccccc1,6.64
CCCn1c(=O)[nH]c2nc(-c3cnn(Cc4noc(-c5ccc(Cl)cc5)n4)c3)[nH]c2c1=O,3.99
Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12,7.12
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccco2)nc1N,7.32
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.99
Nc1sc2c(c1C(=O)c1ccc(Cl)c(Cl)c1)CCN(CCCCCCCOc1ccc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc1)C2,6.404999999999999
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.645
CCCn1c(=O)c2nc(-c3cc(NC(=O)Nc4cccc(Cl)c4)nn3C)[nH]c2n(CCC)c1=O,6.35
Cc1csc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)n1,6.69
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(CCc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,3.99
Cc1ccc(C(=O)c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)cc1,7.24
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,3.99
Nc1nc(-c2ccco2)c2ncn(Cc3cccc(Cl)c3)c2n1,6.01
CC(C)NC(=O)N1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.88
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,3.99
CC(=O)Nc1cc(N2CCC[C@@H]2COc2ccccn2)nc(-n2nc(C)cc2C)n1,7.19
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCNC(=O)COc4ccc(/C=C/C5=[N+]6C(=Cc7ccc(-c8cccs8)n7[B-]6(F)F)C=C5)cc4)ncnc32)[C@H](O)[C@@H]1O,7.515
CCCn1c(=O)c2[nH]c(-c3cc(C)n(CC(=O)Nc4ccc(CC(C)C)cc4)n3)nc2n(CCC)c1=O,3.99
CC[C@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,8.07
CC(O)CNc1nc2ccccc2n2nc(-c3ccco3)nc12,8.4
CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N5CCCCC5)cc4)ncnc32)[C@H](O)[C@@H]1O,6.12
CCc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1CN1CCN(c2ccc(Cl)cc2)CC1,3.99
CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(Cl)c4)c3)[nH]c2n(CCC)c1=O,7.51
N#Cc1c(NCC(c2ccccc2)c2ccccc2)nc(SCc2csc(-c3ccc(Cl)cc3)n2)nc1-c1ccc2c(c1)OCO2,3.99
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,3.99
COc1ccc(Cl)c(CNc2nc(N=[N+]=[N-])nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,7.22
Cc1ccc2c(Oc3ccccc3)cc(-c3ccccc3)nc2n1,5.58
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCC)c1=O,6.76
Fc1ccc(CNc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)n2)cc1,3.99
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)N(C)CCOC)cc3)sc12,6.75
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Cl)cc3)nn12,6.03
O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(Nc4ccc(Cl)cc4F)ncnc32)[C@@H]1O,7.99
O=C(O)CCNC(=O)c1ccccc1,3.99
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,3.99
CCN(CC)CCN1CCN(C(=O)CCc2cccc(CSc3nc(N)c(C#N)c(-c4ccc(NC(C)=O)cc4)n3)n2)CC1,9.0
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4F)cc3n2)o1,6.51
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,3.99
CC(=O)NCCNc1nc(-c2ccccc2)nc2[nH]c(C(=O)N3CCN(CCCc4ccccc4)CC3)cc12,7.07
Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,6.46
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O,6.77
CN1C[C@H](C(=O)N[C@@H](CCC2CCCCC2)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N2CCC[C@H]2C(N)=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,3.99
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncccn4)C[C@H]3C)nc21,5.81
CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccccc4)nn3C)[nH]c2n(CCC)c1=O,6.05
Cc1ccc2c(c1)-c1nc(N)sc1C2.I,5.38
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCN3CCS(=O)(=O)CC3)ccc1C2=O,7.33
I.Nc1nc2c(s1)Cc1cc(-c3ccccc3-c3cc4ccccc4o3)ccc1-2,3.99
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,3.99
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,3.99
CCCn1c(=O)c2[nH]c(-c3cc(C)n(CC(=O)Nc4cccc(Cl)c4)n3)nc2n(CCC)c1=O,6.17
CS(=O)(=O)c1c(CCc2ccccc2)c2cc(OCC(=O)Nc3ccccc3)ccc2[nH]c1=O,5.88
CC(=O)OCC(COC(C)=O)OC(C)=O,3.99
Cn1cc2c(nc(NC(=O)Cc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.39
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,3.99
CCCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,6.8
CCN(CC)CC(=O)Nc1c(C)cccc1C,3.99
Cn1cnc2c(NC3CCCCC3)nc(Nc3ccccc3)nc21,5.73
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)N4CCCCC4)cc3)sc12,6.52
Cn1cc2c(nc(Cl)n3nc(-c4ccco4)nc23)n1,5.18
CCCn1c(=O)c2[nH]c(-c3cc(C)n(CC(=O)Nc4ccc(Br)cc4)n3)nc2n(CCC)c1=O,3.99
CONc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,5.56
C=CS/C(=C\C)c1ccc2n1[B-](F)(F)[N+]1=C(/C=C/c3ccc(OCC(=O)NCCCCCC(=O)NCCOCCOCCNc4ncnc5c4ncn5[C@@H]4O[C@H](C(=O)NCC)[C@@H](O)[C@H]4O)cc3)C=CC1=C2,6.19
Clc1nc(-c2nccs2)c2sccc2n1,6.21
CCCn1c(=O)c2[nH]c(-c3cc(OCc4nc5cc(C)ccc5[nH]4)nn3C)nc2n(CCC)c1=O,6.13
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,6.573333333333333
CCOC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,7.02
Nc1nc(-c2ccc(C(F)F)o2)nc2sc(CN3CCC(F)(F)CC3)cc12,4.75
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,3.99
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CC4CCC3C4)ncnc21,8.39
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.15
Clc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,6.89
Nc1nc(Cl)nc2c1ncn2[C@@]12C[C@H](O)[C@H](O)[C@@H]1C2,6.46
Cn1c(-c2ccccc2F)nc2c(N)nc(C#CC3(O)CCCCC3)nc21,7.72
CCCn1c(=O)c2nc([C@]34CC[C@](/C=C/C(=O)O)(CC3)CC4)[nH]c2n(CCC)c1=O,8.02
CCNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,4.92
CCn1nnc(-c2sc(NC(=O)Cc3ccc(OC)c(OC)c3)nc2-c2ccccc2)n1,5.8
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,7.17
Cc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(=O)[nH]2)cc1,3.99
CNc1nc(-n2cc(CC3CCCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.84
CCCOc1cnc2c(c1)[nH]c1c(=O)n(CCC)c(=O)n(CCC)c12,6.04
Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1O,6.3
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(NC)nc32)[C@H](O)[C@@H]1O,6.4
I.Nc1nc2c(s1)Cc1c(OC(=O)C3CCCCC3)cccc1-2,3.99
Cn1c(=O)c2[nH]c([C@]34C[C@@H]5C[C@H](C[C@H]3C5)C4)nc2n(C)c1=O,9.15
CCOC(=O)c1nc(NC(=O)c2ccc(F)cc2)nc2nn(CC(C)(C)C)cc12,5.57
CCCn1c(=O)c2[nH]c(-c3cc(C)n(CC(=O)Nc4cccc(OC)c4)n3)nc2n(CCC)c1=O,6.32
COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,3.99
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1,5.89
Cl.O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,3.99
CCCCn1c(/N=C/c2ccc(Cl)cc2)c(C#N)sc1=S,4.61
CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.32
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccc5ccccc5c4)ncnc32)[C@H](O)[C@@H]1O,6.36
CC(=O)Nc1cc(N2CCCCC2)nc(-n2nc(C)cc2C)n1,5.47
COc1cccc(-n2c(=O)n(-c3ccccc3OC)c3cnc(NC4CC4)nc32)c1,5.9
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCC5CC5)ncnc43)[C@H](O)[C@@H]2O)n1,8.735
O=C(C(=O)c1cn(Cc2ccccc2)c2ccccc12)c1ccccc1,6.59
CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc21,5.89
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(C(F)(F)F)cc5)CC4)cc3)[nH]c2c1=O,3.99
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.88
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#C[C@H](C)O)nc32)[C@H](O)[C@@H]1O,8.1
CN1CCN(CC(=O)Nc2cc(-c3ccccn3)nc(-c3cccs3)n2)CC1,6.41
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(c4cccc(C(F)(F)F)c4)CC3)sc12,8.3
Nc1nc(C(=O)NCc2cccc3c(C(=O)N4CCN(c5ccccc5)CC4)ccnc23)c2cccc(F)c2n1,5.22
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,6.4772727272727275
Oc1cc(-c2ccccc2)nc2nc(N3CCCCC3)ccc12,5.12
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(I)cc5)CC4)nc32)[C@H](O)[C@@H]1O,3.99
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.99
COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(=O)[nH]2)cc1,3.99
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,6.96
Cc1ccc(C#Cc2sc(N)c(C(=O)c3ccc(Cl)cc3)c2CC(C)(C)C)cc1,3.99
Cc1sc2nc(-c3sc(NC(=O)c4ccco4)nc3-c3ccccc3)[nH]c(=O)c2c1C,3.99
CNc1nc(-c2cn(Cc3cccc(Cl)c3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.02
CCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,6.46
CCc1ccccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,5.5
C/N=C(\S)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,7.35
COc1cc(Nc2nc3c(Cl)ncnc3s2)cc(OC)c1OC,3.99
CN1CCN2c3ccccc3Cc3ccccc3C2C1,3.99
CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.85
CCc1ccc(-n2cc3c(O)nc4ccccc4c3n2)cc1,3.99
CN1CCc2c(sc(N)c2C#N)C1,3.99
O=C(COc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.7
